party_size,private_hand_size,total_dealt,total,method,samples,seed,small_shared_hand_cards,small_shared_hand_exact_ability_probability,private_any_character_probability,private_any_ci95_low,private_any_ci95_high,private_all_characters_probability,private_all_ci95_low,private_all_ci95_high,private_mean_capable_characters,equal_budget_pool_cards,equal_budget_pool_ability_probability,pool_ci95_low,pool_ci95_high
3,9,27,48,monte_carlo,10000,20261224,9,0.16893469049316032,0.4455,0.43578116767736486,0.4552606896827116,0.0013,0.0007599045488158861,0.002223109496508462,0.5041,27,0.9901,0.9879625629673356,0.9918610280019575
3,9,27,49,monte_carlo,10000,20261224,9,0.11929267880728946,0.3381,0.3288917131929939,0.3474326300473069,0.0001,0.00001765221952685649,0.0005662834557441313,0.3623,27,0.9516,0.9472174581846083,0.9556357017454727
3,9,27,50,monte_carlo,10000,20261224,9,0.08756442447469275,0.2567,0.248233040509281,0.26535381996240015,0,0,0.00038401247776654115,0.2666,27,0.99,0.987852974519736,0.9917706932520527
3,10,30,2,monte_carlo,10000,20261225,10,0.16250808015513898,0.4553,0.4455582656964499,0.46507606501906223,0,0,0.00038401247776654115,0.4784,30,0.8001,0.7921468861668998,0.8078226295439447
3,10,30,3,monte_carlo,10000,20261225,10,0.34008737630112174,0.7695,0.7611428483800894,0.7776501688943943,0.0161,0.013812447111435729,0.018759200164546727,1.0254,30,0.9619,0.9579669754157291,0.9654782738573101
3,10,30,4,monte_carlo,10000,20261225,10,0.48311004292507964,0.9095,0.9037184514160451,0.914967042364664,0.0754,0.07038637764015934,0.08073972575595997,1.4482,30,0.9955,0.9939843970706107,0.9966350465639228
3,10,30,5,monte_carlo,10000,20261225,10,0.6137794244160771,0.9651,0.9613205342472552,0.9685222573459263,0.183,0.17554354561356703,0.19069991829733693,1.8299,30,0.9993,0.9985556471425939,0.9996608779971082
3,10,30,6,monte_carlo,10000,20261225,10,0.7125533826774382,0.9886,0.9863235822756817,0.9905011607310448,0.3229,0.3138048530499162,0.3321311641697087,2.132,30,0.9998,0.9992709889064336,0.9999451522207908
3,10,30,7,monte_carlo,10000,20261225,10,0.8009582710992841,0.9968,0.9954861448401436,0.9977323003619475,0.487,0.47721018505565815,0.4967997992687636,2.3992,30,1,0.9996159875222334,0.9999999999999999
3,10,30,8,monte_carlo,10000,20261225,10,0.8657233399608537,0.9995,0.9988299568100467,0.9997864147246645,0.63,0.6204887993557002,0.6394113574000804,2.5925,30,1,0.9996159875222334,0.9999999999999999
3,10,30,9,monte_carlo,10000,20261225,10,0.9111883737684948,0.9999,0.9994337165442557,0.999982347780473,0.7467,0.7380823096363298,0.7551282186071402,2.731,30,1,0.9996159875222334,0.9999999999999999
3,10,30,10,monte_carlo,10000,20261225,10,0.9464672473175265,1,0.9996159875222334,0.9999999999999999,0.846,0.8387926468503476,0.8529416165150377,2.84,30,1,0.9996159875222334,0.9999999999999999
3,10,30,11,monte_carlo,10000,20261225,10,0.9727640982081884,1,0.9996159875222334,0.9999999999999999,0.9155,0.9098876850020481,0.9207932006289279,2.9149,30,1,0.9996159875222334,0.9999999999999999
3,10,30,12,monte_carlo,10000,20261225,10,0.9790945189842446,1,0.9996159875222334,0.9999999999999999,0.9376,0.9326890282543215,0.942174884025137,2.9368,30,1,0.9996159875222334,0.9999999999999999
3,10,30,13,monte_carlo,10000,20261225,10,0.9809644157422156,1,0.9996159875222334,0.9999999999999999,0.9444,0.939735671955224,0.948723017754537,2.9433,30,1,0.9996159875222334,0.9999999999999999
3,10,30,14,monte_carlo,10000,20261225,10,0.985296240336603,1,0.9996159875222334,0.9999999999999999,0.9555,0.951280492009862,0.9593696726228927,2.9553,30,1,0.9996159875222334,0.9999999999999999
3,10,30,15,monte_carlo,10000,20261225,10,0.9858067429684377,1,0.9996159875222334,0.9999999999999999,0.9588,0.954725031024827,0.9625225991255744,2.9584,30,1,0.9996159875222334,0.9999999999999999
3,10,30,16,monte_carlo,10000,20261225,10,0.9895407505261076,1,0.9996159875222334,0.9999999999999999,0.9693,0.9657345601546962,0.9725050057336723,2.9693,30,1,0.9996159875222334,0.9999999999999999
3,10,30,17,monte_carlo,10000,20261225,10,0.9882526877699053,1,0.9996159875222334,0.9999999999999999,0.9681,0.9644718331963945,0.9713686543219203,2.968,30,1,0.9996159875222334,0.9999999999999999
3,10,30,18,monte_carlo,10000,20261225,10,0.9917367410958363,1,0.9996159875222334,0.9999999999999999,0.9738,0.9704826714320574,0.9767534383440111,2.9738,30,1,0.9996159875222334,0.9999999999999999
3,10,30,19,monte_carlo,10000,20261225,10,0.9895662193872419,1,0.9996159875222334,0.9999999999999999,0.9699,0.9663664319419673,0.9730726731314278,2.9699,30,1,0.9996159875222334,0.9999999999999999
3,10,30,20,monte_carlo,10000,20261225,10,0.9999950289583058,1,0.9996159875222334,0.9999999999999999,1,0.9996159875222334,0.9999999999999999,3,30,1,0.9996159875222334,0.9999999999999999
3,10,30,21,monte_carlo,10000,20261225,10,0.9890624498677285,1,0.9996159875222334,0.9999999999999999,0.9675,0.9638409595636264,0.9707999887696619,2.9675,30,1,0.9996159875222334,0.9999999999999999
3,10,30,22,monte_carlo,10000,20261225,10,0.9912862211787435,1,0.9996159875222334,0.9999999999999999,0.9748,0.9715409038929176,0.9776944378581952,2.9747,30,1,0.9996159875222334,0.9999999999999999
3,10,30,23,monte_carlo,10000,20261225,10,0.9892795831636217,1,0.9996159875222334,0.9999999999999999,0.9703,0.9667878746906087,0.9734509231728041,2.9698,30,1,0.9996159875222334,0.9999999999999999
3,10,30,24,monte_carlo,10000,20261225,10,0.9916367963689502,1,0.9996159875222334,0.9999999999999999,0.9741,0.9708000125327206,0.9770358668358611,2.9741,30,1,0.9996159875222334,0.9999999999999999
3,10,30,25,monte_carlo,10000,20261225,10,0.9890833039445246,1,0.9996159875222334,0.9999999999999999,0.9681,0.9644718331963945,0.9713686543219203,2.9679,30,1,0.9996159875222334,0.9999999999999999
3,10,30,26,monte_carlo,10000,20261225,10,0.991458643038664,1,0.9996159875222334,0.9999999999999999,0.9752,0.9719645471821389,0.9780704873589917,2.9752,30,1,0.9996159875222334,0.9999999999999999
3,10,30,27,monte_carlo,10000,20261225,10,0.9888718738004562,1,0.9996159875222334,0.9999999999999999,0.97,0.9664717778479998,0.9731672504228995,2.9699,30,1,0.9996159875222334,0.9999999999999999
3,10,30,28,monte_carlo,10000,20261225,10,0.9905407933692785,1,0.9996159875222334,0.9999999999999999,0.9708,0.9673149027494662,0.9739235111014687,2.9706,30,1,0.9996159875222334,0.9999999999999999
3,10,30,29,monte_carlo,10000,20261225,10,0.9877905655949748,1,0.9996159875222334,0.9999999999999999,0.9654,0.9616353291180876,0.9688072320676072,2.9652,30,1,0.9996159875222334,0.9999999999999999
3,10,30,30,monte_carlo,10000,20261225,10,0.9978820418013241,1,0.9996159875222334,0.9999999999999999,0.9936,0.9918363233131382,0.9949845795688106,2.9936,30,1,0.9996159875222334,0.9999999999999999
3,10,30,31,monte_carlo,10000,20261225,10,0.9861634281366479,1,0.9996159875222334,0.9999999999999999,0.9593,0.9552475033807162,0.9629997427572075,2.9585,30,1,0.9996159875222334,0.9999999999999999
3,10,30,32,monte_carlo,10000,20261225,10,0.9863579023016186,1,0.9996159875222334,0.9999999999999999,0.9592,0.9551429963417847,0.9629043265986347,2.9586,30,1,0.9996159875222334,0.9999999999999999
3,10,30,33,monte_carlo,10000,20261225,10,0.9798797368718567,0.9999,0.9994337165442557,0.999982347780473,0.9415,0.9367283624935278,0.9459325544886042,2.9393,30,1,0.9996159875222334,0.9999999999999999
3,10,30,34,monte_carlo,10000,20261225,10,0.9768241530542991,1,0.9996159875222334,0.9999999999999999,0.9298,0.9246257111636802,0.9346441917104316,2.928,30,1,0.9996159875222334,0.9999999999999999
3,10,30,35,monte_carlo,10000,20261225,10,0.9666835990469804,1,0.9996159875222334,0.9999999999999999,0.9044,0.8984804984681516,0.9100089122398307,2.9006,30,1,0.9996159875222334,0.9999999999999999
3,10,30,36,monte_carlo,10000,20261225,10,0.9573523537879893,1,0.9996159875222334,0.9999999999999999,0.8714,0.8646958563914362,0.8778188991400786,2.8665,30,1,0.9996159875222334,0.9999999999999999
3,10,30,37,monte_carlo,10000,20261225,10,0.9406990332660818,1,0.9996159875222334,0.9999999999999999,0.8294,0.8219011191616082,0.8366458934180391,2.8212,30,1,0.9996159875222334,0.9999999999999999
3,10,30,38,monte_carlo,10000,20261225,10,0.9223067009944186,0.9996,0.9989718550532698,0.9998444396789459,0.7816,0.7733947529267458,0.789588971245776,2.7682,30,1,0.9996159875222334,0.9999999999999999
3,10,30,39,monte_carlo,10000,20261225,10,0.8943956167976082,0.9995,0.9988299568100467,0.9997864147246645,0.709,0.7000183082578447,0.7178211745264488,2.6848,30,1,0.9996159875222334,0.9999999999999999
3,10,30,40,monte_carlo,10000,20261225,10,0.8868241672009274,0.9998,0.9992709889064336,0.9999451522207908,0.6818,0.6726024318899909,0.690857941173093,2.6643,30,1,0.9996159875222334,0.9999999999999999
3,10,30,41,monte_carlo,10000,20261225,10,0.8249123147044082,0.9971,0.995838198145148,0.9979800166494565,0.5394,0.5296172078159752,0.5491525320007767,2.473,30,1,0.9996159875222334,0.9999999999999999
3,10,30,42,monte_carlo,10000,20261225,10,0.7661622591371734,0.994,0.9922850970857762,0.9953354985861904,0.4246,0.41494284152119737,0.43431506756044963,2.303,30,1,0.9996159875222334,0.9999999999999999
3,10,30,43,monte_carlo,10000,20261225,10,0.6924716847241338,0.9841,0.9814557921792701,0.9863724069397561,0.297,0.28812337882251504,0.3060325302434581,2.0823,30,1,0.9996159875222334,0.9999999999999999
3,10,30,44,monte_carlo,10000,20261225,10,0.6074351082124955,0.9617,0.957757623934544,0.9652877789434864,0.1894,0.18184003239928462,0.19719851615190395,1.8362,30,1,0.9996159875222334,0.9999999999999999
3,10,30,45,monte_carlo,10000,20261225,10,0.5223002023950125,0.9199,0.9144169515751407,0.925060554746031,0.1045,0.09865530639258452,0.1106484474773288,1.5671,30,1,0.9996159875222334,0.9999999999999999
3,10,30,46,monte_carlo,10000,20261225,10,0.4295597413440622,0.852,0.8449048916187486,0.8588247635969036,0.0526,0.048393896302291316,0.05714971806281418,1.2857,30,1,0.9996159875222334,0.9999999999999999
3,10,30,47,monte_carlo,10000,20261225,10,0.3407577966400863,0.7558,0.74728242079573,0.7641211184206447,0.0215,0.018835500937287007,0.02453199900393557,1.0276,30,0.9997,0.9991182482825978,0.9998979696471224
3,10,30,48,monte_carlo,10000,20261225,10,0.25252979442025153,0.6211,0.6115469899785825,0.6305600021993024,0.0064,0.005015420431189329,0.0081636766868618,0.7629,30,0.996,0.9945580568371649,0.9970610027848906
3,10,30,49,monte_carlo,10000,20261225,10,0.18162145316867284,0.4846,0.47481244239457093,0.4943993851897441,0.0011,0.0006143442571264699,0.001968823393188985,0.5448,30,0.9743,0.9710116339451282,0.9772240918184625
3,10,30,50,monte_carlo,10000,20261225,10,0.1396092580697705,0.3973,0.38775015323653245,0.40692872292640064,0,0,0.00038401247776654115,0.4228,30,0.9984,0.9974023404086676,0.9990148759534945
3,11,33,2,monte_carlo,10000,20261226,11,0.19279711884753903,0.5437,0.5339225805471736,0.5534438567622696,0,0,0.00038401247776654115,0.5766,33,0.8675,0.8607135951050634,0.8740041557237782
3,11,33,3,monte_carlo,10000,20261226,11,0.3911996621035093,0.8292,0.8216977675667193,0.8364493986179192,0.0249,0.02202350577814466,0.0281413828782291,1.1632,33,0.9813,0.9784541771680915,0.9837761724208103
3,11,33,4,monte_carlo,10000,20261226,11,0.5479040287672412,0.9494,0.944928866500499,0.9535259830844843,0.1095,0.10352889097131121,0.11577102277382442,1.6367,33,0.9991,0.9982902504013439,0.9995264283433495
3,11,33,5,monte_carlo,10000,20261226,11,0.6797497659914334,0.9845,0.9818860764120144,0.9867418154970299,0.2742,0.2655441980145223,0.28302922202043707,2.0388,33,0.9997,0.9991182482825978,0.9998979696471224
3,11,33,6,monte_carlo,10000,20261226,11,0.7762834280016943,0.9956,0.9940987902766892,0.9967205765553485,0.4349,0.4252102529118914,0.4446397455127137,2.3257,33,0.9999,0.9994337165442557,0.999982347780473
3,11,33,7,monte_carlo,10000,20261226,11,0.85505590128068,0.9994,0.9986914580593471,0.9997249902778595,0.613,0.6034118935455535,0.6225013196344713,2.5703,33,1,0.9996159875222334,0.9999999999999999
3,11,33,8,monte_carlo,10000,20261226,11,0.9099340541308211,0.9999,0.9994337165442557,0.999982347780473,0.7472,0.7385876806312721,0.75562246359972,2.7324,33,1,0.9996159875222334,0.9999999999999999
3,11,33,9,monte_carlo,10000,20261226,11,0.9444102965084432,1,0.9996159875222334,0.9999999999999999,0.8393,0.8319717287615852,0.8463676803710024,2.8346,33,1,0.9996159875222334,0.9999999999999999
3,11,33,10,monte_carlo,10000,20261226,11,0.9696633509356043,1,0.9996159875222334,0.9999999999999999,0.9114,0.9056712021122744,0.9168128324210192,2.9105,33,1,0.9996159875222334,0.9999999999999999
3,11,33,11,monte_carlo,10000,20261226,11,0.9854119247781193,1,0.9996159875222334,0.9999999999999999,0.9583,0.9542027141348741,0.9620453000280051,2.9579,33,1,0.9996159875222334,0.9999999999999999
3,11,33,12,monte_carlo,10000,20261226,11,0.9896257036438945,1,0.9996159875222334,0.9999999999999999,0.9697,0.9661557694081178,0.9728834892702682,2.9697,33,1,0.9996159875222334,0.9999999999999999
3,11,33,13,monte_carlo,10000,20261226,11,0.9905454352741578,1,0.9996159875222334,0.9999999999999999,0.9715,0.9680531725270355,0.9745847037064307,2.9715,33,1,0.9996159875222334,0.9999999999999999
3,11,33,14,monte_carlo,10000,20261226,11,0.9932323485345942,1,0.9996159875222334,0.9999999999999999,0.9805,0.9775995531647055,0.9830314108441609,2.9804,33,1,0.9996159875222334,0.9999999999999999
3,11,33,15,monte_carlo,10000,20261226,11,0.9934096769910604,1,0.9996159875222334,0.9999999999999999,0.9805,0.9775995531647055,0.9830314108441609,2.9805,33,1,0.9996159875222334,0.9999999999999999
3,11,33,16,monte_carlo,10000,20261226,11,0.995659607626303,1,0.9996159875222334,0.9999999999999999,0.9862,0.9837195842784241,0.9883070019881957,2.986,33,1,0.9996159875222334,0.9999999999999999
3,11,33,17,monte_carlo,10000,20261226,11,0.9946606288354433,1,0.9996159875222334,0.9999999999999999,0.9839,0.9812407998354532,0.9861875528885643,2.9839,33,1,0.9996159875222334,0.9999999999999999
3,11,33,18,monte_carlo,10000,20261226,11,0.9968246898050276,1,0.9996159875222334,0.9999999999999999,0.9901,0.9879625629673356,0.9918610280019575,2.9901,33,1,0.9996159875222334,0.9999999999999999
3,11,33,19,monte_carlo,10000,20261226,11,0.995401231259484,1,0.9996159875222334,0.9999999999999999,0.9872,0.9848021522124131,0.989223666029251,2.9872,33,1,0.9996159875222334,0.9999999999999999
3,11,33,20,monte_carlo,10000,20261226,11,0.9999994557951863,1,0.9996159875222334,0.9999999999999999,1,0.9996159875222334,0.9999999999999999,3,33,1,0.9996159875222334,0.9999999999999999
3,11,33,21,monte_carlo,10000,20261226,11,0.9951531512106563,1,0.9996159875222334,0.9999999999999999,0.9859,0.9833954249754898,0.9880313916986166,2.9859,33,1,0.9996159875222334,0.9999999999999999
3,11,33,22,monte_carlo,10000,20261226,11,0.9965756704764388,1,0.9996159875222334,0.9999999999999999,0.9911,0.9890613144323928,0.9927615085119448,2.9911,33,1,0.9996159875222334,0.9999999999999999
3,11,33,23,monte_carlo,10000,20261226,11,0.9952517390977679,1,0.9996159875222334,0.9999999999999999,0.9863,0.9838276980299548,0.9883988114341692,2.9863,33,1,0.9996159875222334,0.9999999999999999
3,11,33,24,monte_carlo,10000,20261226,11,0.9967657237102451,1,0.9996159875222334,0.9999999999999999,0.9911,0.9890613144323928,0.9927615085119448,2.9911,33,1,0.9996159875222334,0.9999999999999999
3,11,33,25,monte_carlo,10000,20261226,11,0.9952050615820889,1,0.9996159875222334,0.9999999999999999,0.986,0.9835034480704709,0.9881232918011399,2.986,33,1,0.9996159875222334,0.9999999999999999
3,11,33,26,monte_carlo,10000,20261226,11,0.9967235926688529,1,0.9996159875222334,0.9999999999999999,0.9895,0.9873057537505475,0.9913182980337191,2.9894,33,1,0.9996159875222334,0.9999999999999999
3,11,33,27,monte_carlo,10000,20261226,11,0.9951516069351324,1,0.9996159875222334,0.9999999999999999,0.986,0.9835034480704709,0.9881232918011399,2.986,33,1,0.9996159875222334,0.9999999999999999
3,11,33,28,monte_carlo,10000,20261226,11,0.996382257648715,1,0.9996159875222334,0.9999999999999999,0.9889,0.9866505890076314,0.9907739235916084,2.9889,33,1,0.9996159875222334,0.9999999999999999
3,11,33,29,monte_carlo,10000,20261226,11,0.9948025346443164,1,0.9996159875222334,0.9999999999999999,0.9849,0.9823167727379482,0.9871108119611137,2.9849,33,1,0.9996159875222334,0.9999999999999999
3,11,33,30,monte_carlo,10000,20261226,11,0.9993808206096172,1,0.9996159875222334,0.9999999999999999,0.9985,0.9975263931899461,0.9990907463697207,2.9985,33,1,0.9996159875222334,0.9999999999999999
3,11,33,31,monte_carlo,10000,20261226,11,0.9943406586552712,1,0.9996159875222334,0.9999999999999999,0.9836,0.9809184934445287,0.9859100896869755,2.9835,33,1,0.9996159875222334,0.9999999999999999
3,11,33,32,monte_carlo,10000,20261226,11,0.995051010099197,1,0.9996159875222334,0.9999999999999999,0.9877,0.9853446924127197,0.9896807418164667,2.9876,33,1,0.9996159875222334,0.9999999999999999
3,11,33,33,monte_carlo,10000,20261226,11,0.9917346832457571,1,0.9996159875222334,0.9999999999999999,0.9745,0.9712233045423899,0.9774122676162096,2.9742,33,1,0.9996159875222334,0.9999999999999999
3,11,33,34,monte_carlo,10000,20261226,11,0.9909407259699234,1,0.9996159875222334,0.9999999999999999,0.9746,0.971329158460631,0.9775063368954731,2.9743,33,1,0.9996159875222334,0.9999999999999999
3,11,33,35,monte_carlo,10000,20261226,11,0.9858977151186086,1,0.9996159875222334,0.9999999999999999,0.9593,0.9552475033807162,0.9629997427572075,2.9588,33,1,0.9996159875222334,0.9999999999999999
3,11,33,36,monte_carlo,10000,20261226,11,0.9815822306774,1,0.9996159875222334,0.9999999999999999,0.9468,0.9422270535594948,0.951029792890373,2.9456,33,1,0.9996159875222334,0.9999999999999999
3,11,33,37,monte_carlo,10000,20261226,11,0.9726981053708075,1,0.9996159875222334,0.9999999999999999,0.924,0.9186416611210301,0.9290326962978238,2.9225,33,1,0.9996159875222334,0.9999999999999999
3,11,33,38,monte_carlo,10000,20261226,11,0.9628682754016549,1,0.9996159875222334,0.9999999999999999,0.8954,0.8892490600207862,0.9012472629117959,2.8931,33,1,0.9996159875222334,0.9999999999999999
3,11,33,39,monte_carlo,10000,20261226,11,0.9460673553344824,1,0.9996159875222334,0.9999999999999999,0.8495,0.8423576557740245,0.8563739195040166,2.8437,33,1,0.9996159875222334,0.9999999999999999
3,11,33,40,monte_carlo,10000,20261226,11,0.9412106309958728,1,0.9996159875222334,0.9999999999999999,0.8327,0.8252569554733367,0.8398875226239575,2.8294,33,1,0.9996159875222334,0.9999999999999999
3,11,33,41,monte_carlo,10000,20261226,11,0.9031937845511326,1,0.9996159875222334,0.9999999999999999,0.7321,0.7233319218130217,0.740689819594799,2.714,33,1,0.9996159875222334,0.9999999999999999
3,11,33,42,monte_carlo,10000,20261226,11,0.8618150604226836,0.9991,0.9982902504013439,0.9995264283433495,0.6236,0.6140583889657177,0.6330466831497784,2.5872,33,1,0.9996159875222334,0.9999999999999999
3,11,33,43,monte_carlo,10000,20261226,11,0.803569368980036,0.9974,0.996192960451946,0.9982250239351717,0.4864,0.4766107282096511,0.4961997169297441,2.4003,33,1,0.9996159875222334,0.9999999999999999
3,11,33,44,monte_carlo,10000,20261226,11,0.7299739729114378,0.9896,0.9874151039983502,0.9914088709834209,0.3594,0.35005108102593135,0.36885690328281645,2.1921,33,1,0.9996159875222334,0.9999999999999999
3,11,33,45,monte_carlo,10000,20261226,11,0.6475981388436416,0.9722,0.9687919608460431,0.9752453777699539,0.2366,0.22837223936636722,0.2450300584069202,1.9415,33,1,0.9996159875222334,0.9999999999999999
3,11,33,46,monte_carlo,10000,20261226,11,0.5517316094222768,0.9327,0.9276213694035487,0.9374463061981921,0.1289,0.12247447317879456,0.13561054088220376,1.6507,33,1,0.9996159875222334,0.9999999999999999
3,11,33,47,monte_carlo,10000,20261226,11,0.45012853123721164,0.8669,0.8601011108783151,0.8734171007654997,0.0633,0.058693034199255,0.06824236229882627,1.3531,33,0.9999,0.9994337165442557,0.999982347780473
3,11,33,48,monte_carlo,10000,20261226,11,0.34524513212154867,0.763,0.7545652444377827,0.771232764998912,0.0219,0.019209678366773557,0.024957514364466804,1.0397,33,0.9991,0.9982902504013439,0.9995264283433495
3,11,33,49,monte_carlo,10000,20261226,11,0.2535451716990391,0.6242,0.6146611647306934,0.6336434465698293,0.0042,0.0031088599034471516,0.005671926869506149,0.7617,33,0.9843,0.9816708837515171,0.986557161762518
3,11,33,50,monte_carlo,10000,20261226,11,0.20363266447641382,0.5507,0.5409328950455459,0.5604281660892085,0.0001,0.00001765221952685649,0.0005662834557441313,0.6096,33,0.9998,0.9992709889064336,0.9999451522207908
3,12,36,2,monte_carlo,10000,20261227,12,0.22448979591836735,0.6269,0.6173738479125075,0.6363286897206353,0,0,0.00038401247776654115,0.6732,36,0.9196,0.9141079914647783,0.9247697452638799
3,12,36,3,monte_carlo,10000,20261227,12,0.44164278107172567,0.8859,0.8795197634820929,0.8919838556875669,0.0414,0.037668302008397436,0.045483914236210024,1.3285,36,0.9909,0.9888411273081713,0.9925818492411574
3,12,36,4,monte_carlo,10000,20261227,12,0.6086938456613077,0.9736,0.9702711705915451,0.9765650927895143,0.1611,0.15402493603112152,0.1684353476263086,1.8198,36,0.9998,0.9992709889064336,0.9999451522207908
3,12,36,5,monte_carlo,10000,20261227,12,0.7378609555163705,0.9939,0.9921727539295201,0.995247918544942,0.362,0.3526353085419306,0.37147067890193286,2.2176,36,0.9998,0.9992709889064336,0.9999451522207908
3,12,36,6,monte_carlo,10000,20261227,12,0.829009926081294,0.9993,0.9985556471425939,0.9996608779971082,0.5454,0.5356249066760514,0.5551402249909674,2.4904,36,1,0.9996159875222334,0.9999999999999999
3,12,36,7,monte_carlo,10000,20261227,12,0.8964870078027858,0.9997,0.9991182482825978,0.9998979696471224,0.7041,0.6950766508586154,0.7129665952479601,2.6848,36,1,0.9996159875222334,0.9999999999999999
3,12,36,8,monte_carlo,10000,20261227,12,0.9410752407159488,1,0.9996159875222334,0.9999999999999999,0.8241,0.816513529251542,0.8314375538603698,2.8187,36,1,0.9996159875222334,0.9999999999999999
3,12,36,9,monte_carlo,10000,20261227,12,0.9660960978805045,1,0.9996159875222334,0.9999999999999999,0.9005,0.8944784031150342,0.9062140028902747,2.8992,36,1,0.9996159875222334,0.9999999999999999
3,12,36,10,monte_carlo,10000,20261227,12,0.9833329666018146,1,0.9996159875222334,0.9999999999999999,0.9533,0.9489875464099764,0.9572643078776804,2.9531,36,1,0.9996159875222334,0.9999999999999999
3,12,36,11,monte_carlo,10000,20261227,12,0.9924409319822172,1,0.9996159875222334,0.9999999999999999,0.9745,0.9712233045423899,0.9774122676162096,2.9745,36,1,0.9996159875222334,0.9999999999999999
3,12,36,12,monte_carlo,10000,20261227,12,0.995058829102836,1,0.9996159875222334,0.9999999999999999,0.985,0.9824245130749553,0.9872029948216111,2.985,36,1,0.9996159875222334,0.9999999999999999
3,12,36,13,monte_carlo,10000,20261227,12,0.9954710761253968,1,0.9996159875222334,0.9999999999999999,0.9867,0.984260465076617,0.988765737177525,2.9865,36,1,0.9996159875222334,0.9999999999999999
3,12,36,14,monte_carlo,10000,20261227,12,0.9970240920530077,1,0.9996159875222334,0.9999999999999999,0.9914,0.9893920340981358,0.993030558438715,2.9914,36,1,0.9996159875222334,0.9999999999999999
3,12,36,15,monte_carlo,10000,20261227,12,0.997051216784515,1,0.9996159875222334,0.9999999999999999,0.9913,0.9892817343693361,0.9929409349700105,2.9913,36,1,0.9996159875222334,0.9999999999999999
3,12,36,16,monte_carlo,10000,20261227,12,0.9983090287577974,1,0.9996159875222334,0.9999999999999999,0.9958,0.9943280731304939,0.9968911400965529,2.9958,36,1,0.9996159875222334,0.9999999999999999
3,12,36,17,monte_carlo,10000,20261227,12,0.997642213434083,1,0.9996159875222334,0.9999999999999999,0.9915,0.9895023950331853,0.9931201207011703,2.9915,36,1,0.9996159875222334,0.9999999999999999
3,12,36,18,monte_carlo,10000,20261227,12,0.9988722979461483,1,0.9996159875222334,0.9999999999999999,0.9976,0.9964311979663745,0.9983866328157522,2.9976,36,1,0.9996159875222334,0.9999999999999999
3,12,36,19,monte_carlo,10000,20261227,12,0.9980213301162493,1,0.9996159875222334,0.9999999999999999,0.9944,0.9927355349752178,0.9956847534867665,2.9944,36,1,0.9996159875222334,0.9999999999999999
3,12,36,20,monte_carlo,10000,20261227,12,0.9999999477709517,1,0.9996159875222334,0.9999999999999999,1,0.9996159875222334,0.9999999999999999,3,36,1,0.9996159875222334,0.9999999999999999
3,12,36,21,monte_carlo,10000,20261227,12,0.9979085775826855,1,0.9996159875222334,0.9999999999999999,0.9933,0.9915007435870488,0.9947203897023865,2.9933,36,1,0.9996159875222334,0.9999999999999999
3,12,36,22,monte_carlo,10000,20261227,12,0.9987453225303476,1,0.9996159875222334,0.9999999999999999,0.997,0.9957205656925353,0.9978977259045646,2.997,36,1,0.9996159875222334,0.9999999999999999
3,12,36,23,monte_carlo,10000,20261227,12,0.9979472404905841,1,0.9996159875222334,0.9999999999999999,0.9939,0.9921727539295201,0.995247918544942,2.9939,36,1,0.9996159875222334,0.9999999999999999
3,12,36,24,monte_carlo,10000,20261227,12,0.9988339623238108,1,0.9996159875222334,0.9999999999999999,0.998,0.9969126251000202,0.9987048984721243,2.998,36,1,0.9996159875222334,0.9999999999999999
3,12,36,25,monte_carlo,10000,20261227,12,0.9979395546123075,1,0.9996159875222334,0.9999999999999999,0.9932,0.9913890630143011,0.9946321470776299,2.9932,36,1,0.9996159875222334,0.9999999999999999
3,12,36,26,monte_carlo,10000,20261227,12,0.9988247392427444,1,0.9996159875222334,0.9999999999999999,0.9961,0.9946733274415094,0.9971456553780504,2.9961,36,1,0.9996159875222334,0.9999999999999999
3,12,36,27,monte_carlo,10000,20261227,12,0.997924354403878,1,0.9996159875222334,0.9999999999999999,0.9929,0.9910545326555612,0.9943669078438565,2.9929,36,1,0.9996159875222334,0.9999999999999999
3,12,36,28,monte_carlo,10000,20261227,12,0.9986982981728927,1,0.9996159875222334,0.9999999999999999,0.9969,0.9956032190146442,0.9978151493849514,2.9969,36,1,0.9996159875222334,0.9999999999999999
3,12,36,29,monte_carlo,10000,20261227,12,0.9978175102408172,1,0.9996159875222334,0.9999999999999999,0.9936,0.9918363233131382,0.9949845795688106,2.9936,36,1,0.9996159875222334,0.9999999999999999
3,12,36,30,monte_carlo,10000,20261227,12,0.9998280797123216,1,0.9996159875222334,0.9999999999999999,0.9995,0.9988299568100467,0.9997864147246645,2.9995,36,1,0.9996159875222334,0.9999999999999999
3,12,36,31,monte_carlo,10000,20261227,12,0.9977066244051271,1,0.9996159875222334,0.9999999999999999,0.9927,0.9908319209941793,0.9941896731102297,2.9927,36,1,0.9996159875222334,0.9999999999999999
3,12,36,32,monte_carlo,10000,20261227,12,0.998312732547878,1,0.9996159875222334,0.9999999999999999,0.9957,0.9942133470999059,0.9968059429296363,2.9957,36,1,0.9996159875222334,0.9999999999999999
3,12,36,33,monte_carlo,10000,20261227,12,0.9966620258171691,1,0.9996159875222334,0.9999999999999999,0.9897,0.9875245005287644,0.991499397650511,2.9897,36,1,0.9996159875222334,0.9999999999999999
