hand_size,cards_played,total,probability,average_ways,decision_density,probability_at_least_2_ways,probability_at_least_3_ways,method
7,4,2,0,0,,0,0,exact
7,4,3,0,0,,0,0,exact
7,4,4,0.0001292824822236587,0.0001292824822236587,1,0,0,exact
7,4,5,0.0017892049725319573,0.002068519715578539,1.1561110925436984,0.00020528527357716018,0.00003557959154628905,exact
7,4,6,0.005671267297212772,0.0067226890756302525,1.1853945023776638,0.0005527095204409238,0.000384080195801369,exact
7,4,7,0.012800460680963483,0.016548157724628313,1.2927782942404806,0.0026181197591112156,0.0006322403721326288,exact
7,4,8,0.02396760881823732,0.03167420814479638,1.321542269193537,0.005008350739427629,0.0016587265376512806,exact
7,4,9,0.03936077526435038,0.05378151260504202,1.3663733055012435,0.009309833660924699,0.0030780831510003846,exact
7,4,10,0.059959505043033365,0.08584356819650937,1.431692408649785,0.016878420050863867,0.005187384852183241,exact
7,4,11,0.0858588763905192,0.12617970265029088,1.4696174461493887,0.025344628707527985,0.008983996359520113,exact
7,4,12,0.11783643792676823,0.1790562378797673,1.5195319973185655,0.037907274202643414,0.014026013166242801,exact
7,4,13,0.15663385969203023,0.25029088558500323,1.5979360150935387,0.05722531807855854,0.021050022513808768,exact
7,4,14,0.2048019293108263,0.35940530058177117,1.7548921623502116,0.08967390556877415,0.03806591732259687,exact
7,4,15,0.25566489884931415,0.47782805429864256,1.8689622879371826,0.12397137606910692,0.05800669374702133,exact
7,4,16,0.30834798873651786,0.6346477052359405,2.058219052559621,0.17268587645689457,0.09102156482033502,exact
7,4,17,0.36228545356803504,0.7839689722042663,2.163953767624958,0.2198962869855834,0.11881592315286607,exact
7,4,18,0.4150568047613267,0.9639301874595992,2.3224054548723645,0.277457667760764,0.15805901667576588,exact
7,4,19,0.46360309440790476,1.135617323852618,2.4495464710022756,0.32669713156734975,0.20283697909534554,exact
7,4,20,0.5111447838225875,1.3219133807369101,2.586181885396547,0.3869583754657488,0.24642269631114383,exact
7,4,21,0.5513628179514886,1.4914027149321267,2.7049388648897743,0.4388619434111081,0.2870356340073922,exact
7,4,22,0.6104993879712278,1.7272139625080802,2.829182136034315,0.49863236833906693,0.33608900758054594,exact
7,4,23,0.6421646862687294,1.92579185520362,2.9989065054220774,0.5441884175573026,0.39231259571358607,exact
7,4,24,0.675327975066779,2.0433096315449255,3.025655247500854,0.5699655625432412,0.4151878811725359,exact
7,4,25,0.6855476895091631,2.140917905623788,3.1229306704492545,0.5830660279482176,0.4409426020461554,exact
7,4,26,0.694376152225638,2.1569489334195215,3.10631194131019,0.5856345156720626,0.43692952310789823,exact
7,4,27,0.6888722585027749,2.1616031027795732,3.1378867070038443,0.575699736950213,0.43247998124746234,exact
7,4,28,0.6757832742433058,2.10071105365223,3.1085573344567567,0.551464892510765,0.41391072333010626,exact
7,4,29,0.6562747151091277,2.0292178409825468,3.092025022852086,0.5222658279849334,0.3891830865983339,exact
7,4,30,0.6269030148172554,1.899935358758888,3.0306687220394473,0.4816177292805687,0.3544928652454364,exact
7,4,31,0.639284353889567,1.8906270200387847,2.9574116878283254,0.4421789181053479,0.317919556636431,exact
7,4,32,0.5645578234140023,1.572721396250808,2.785757863986764,0.3584726369021956,0.2568869830718881,exact
7,4,33,0.4921820574810726,1.3321266968325791,2.7065730588600494,0.29605491097029435,0.21009593334238272,exact
7,4,34,0.4160162577804195,1.076147382029735,2.5867916503343578,0.23295046902273325,0.16472304427356937,exact
7,4,35,0.3525659463244488,0.8873949579831932,2.516961627276867,0.1852249018870339,0.13085988398063275,exact
7,4,36,0.2843050946985213,0.680672268907563,2.394161348495537,0.1337983994565591,0.09830874355007782,exact
7,4,37,0.22962745476757557,0.5460892049127343,2.3781529323898796,0.10449253635845572,0.07480659950595196,exact
7,4,38,0.17131926135571998,0.3826761473820297,2.233701828701312,0.06445849954583698,0.05215214670512053,exact
7,4,39,0.13031506774772814,0.2895927601809955,2.2222507741131428,0.04726811524438994,0.0348110723688892,exact
7,4,40,0.11994185278181578,0.23529411764705882,1.9617348922821662,0.022809567860446675,0.022809567860446675,exact
7,4,41,0,0,,0,0,exact
7,4,42,0,0,,0,0,exact
7,4,43,0,0,,0,0,exact
7,4,44,0,0,,0,0,exact
7,4,45,0,0,,0,0,exact
7,4,46,0,0,,0,0,exact
7,4,47,0,0,,0,0,exact
7,4,48,0,0,,0,0,exact
7,4,49,0,0,,0,0,exact
7,4,50,0,0,,0,0,exact
