hand_size,cards_played,total,probability,average_ways,decision_density,probability_at_least_2_ways,probability_at_least_3_ways,method
11,any_2_to_5,2,0.19279711884753903,0.248868778280543,1.2908324552160169,0.026207406039338813,0.026207406039338813,exact
11,any_2_to_5,3,0.3911996621035093,0.6935143288084464,1.7727886703157385,0.1916785585649616,0.05084013253775146,exact
11,any_2_to_5,4,0.5479040287672412,1.092923323175424,1.994734964140437,0.2621505870596846,0.1417774157400843,exact
11,any_2_to_5,5,0.6797497659914334,1.705174377443285,2.5085324964492512,0.444508876846352,0.22915278592592264,exact
11,any_2_to_5,6,0.7762834280016943,2.327143164958291,2.9978009075226737,0.5477208870934995,0.34532586634265805,exact
11,any_2_to_5,7,0.85505590128068,3.1673377043124944,3.704246353447231,0.6847576399391041,0.4848184257228713,exact
11,any_2_to_5,8,0.9099340541308211,4.048028442146089,4.448705292179453,0.7674937908353142,0.6033535787258527,exact
11,any_2_to_5,9,0.9444102965084432,5.205251331301752,5.5116418685246895,0.8566959928760584,0.7209474825528006,exact
11,any_2_to_5,10,0.9696633509356043,6.426943084926278,6.628014845281179,0.9079780767388796,0.8079801356183957,exact
11,any_2_to_5,11,0.9854119247781193,9.947505155908518,10.09476839662596,0.9600280137275048,0.9138786653092326,exact
11,any_2_to_5,12,0.9896257036438945,11.487511927848063,11.607936097001087,0.9699032009627172,0.9365059834938495,exact
11,any_2_to_5,13,0.9905454352741578,13.60045864499646,13.730272394049445,0.9790967414057413,0.9563436446285457,exact
11,any_2_to_5,14,0.9932323485345942,15.459525348600978,15.564862915922763,0.9831621091688882,0.9680715410615037,exact
11,any_2_to_5,15,0.9934096769910604,17.89650937297996,18.015235594630724,0.9871773865806924,0.975688494929016,exact
11,any_2_to_5,16,0.995659607626303,20.112931326376703,20.200609899528647,0.9898737321065029,0.9827975778324483,exact
11,any_2_to_5,17,0.9946606288354433,22.815646258503403,22.938121402488953,0.9919081006191737,0.9873134339432943,exact
