hand_size,cards_played,total,probability,average_ways,decision_density,probability_at_least_2_ways,probability_at_least_3_ways,method
7,5,2,0,0,,0,0,exact
7,5,3,0,0,,0,0,exact
7,5,4,0,0,,0,0,exact
7,5,5,0,0,,0,0,exact
7,5,6,0.000030287501038983872,0.000032320620555914674,1.0671273445212242,0.00000200322070050535,2.989881642545298e-8,exact
7,5,7,0.0002071091013791128,0.00022624434389140272,1.0923920889273855,0.000009298531908315878,0.0000073252100242359805,exact
7,5,8,0.0006440504046206827,0.0007433742727860375,1.1542175386472309,0.00007340159432448707,0.000014022544903537448,exact
7,5,9,0.0016332527460567947,0.0019392372333548805,1.1873466847288836,0.0002017572132389567,0.00007600279135350148,exact
7,5,10,0.0032441710762437757,0.0039107950872656755,1.2054836182664392,0.0004458212517199294,0.0001498827667407958,exact
7,5,11,0.005955904029583085,0.0074337427278603745,1.2481300388550316,0.0010330639051322513,0.0002882843879742177,exact
7,5,12,0.00987557906532712,0.012540400775694894,1.269839539812292,0.0018501985580398814,0.0005208971797642419,exact
7,5,13,0.015562244252999001,0.020135746606334843,1.29388449885398,0.003148554661315177,0.0009114056210970833,exact
7,5,14,0.023173914837407248,0.03057530704589528,1.319384629675981,0.005101814439573595,0.001458763253397851,exact
7,5,15,0.033871442265086496,0.0462508080155139,1.3654809161518233,0.008611546803308244,0.0023688533265722143,exact
7,5,16,0.047812811882028836,0.067420814479638,1.4100993400260389,0.013328892362466939,0.004194265765795395,exact
7,5,17,0.06531519033287549,0.09686489980607628,1.4830378555495183,0.021751060062536364,0.00645954959226984,exact
7,5,18,0.08656227594574441,0.1334841628959276,1.5420593028260132,0.03196649897417161,0.010269824858713143,exact
7,5,19,0.1113528197872759,0.17892695539754364,1.6068470986128482,0.04619020311461951,0.014652752156153146,exact
7,5,20,0.1389192594421957,0.2339043309631545,1.6837430022471582,0.0649504845701178,0.02084512592484514,exact
7,5,21,0.17017853181263967,0.29660633484162896,1.742912761570782,0.08602131666015869,0.02819479318091714,exact
7,5,22,0.20337617435076216,0.36832579185520364,1.811056742664229,0.11177762217104874,0.03756278003978934,exact
7,5,23,0.23983921612479048,0.4501616031027796,1.8769307637686594,0.14213317291621694,0.047448883488498225,exact
7,5,24,0.2803366247943709,0.5462184873949579,1.9484378389574089,0.1756714526698746,0.06273674630316084,exact
7,5,25,0.32087870229569093,0.64169360051713,1.9998011582763349,0.20759722945607476,0.07859304541570418,exact
7,5,26,0.35895628015669373,0.7467356173238526,2.080296845615525,0.24550253033683408,0.09882258460916567,exact
7,5,27,0.39654561034546887,0.8387847446670976,2.115228923947366,0.27464879355285843,0.11547969362084833,exact
7,5,28,0.43092015999454647,0.9334195216548158,2.166107804440221,0.30446676357869695,0.13573243429585596,exact
7,5,29,0.458030702496611,1.0115384615384615,2.2084512152238225,0.32909319281686916,0.1533505211662691,exact
7,5,30,0.4853081700907788,1.0831609566903684,2.231903403743974,0.34478606499883097,0.17158861979289688,exact
7,5,31,0.5019399548049491,1.1330316742081448,2.257305208246341,0.35692214408000444,0.18391880199030441,exact
7,5,32,0.5233011044024811,1.1872656755009696,2.268800248103089,0.36466390441467983,0.19229800509117045,exact
7,5,33,0.5288860538166736,1.2061085972850678,2.2804696561409767,0.35924172415710753,0.19902180042300846,exact
7,5,34,0.5276045008482294,1.1941176470588235,2.263281767193118,0.3448848805871171,0.19413104172858214,exact
7,5,35,0.511931750569722,1.1609243697478993,2.26773269768074,0.32807226783120563,0.18687540625016819,exact
7,5,36,0.4929638517329653,1.1016806722689076,2.2348102571741495,0.2999994618213043,0.17411378413174136,exact
7,5,37,0.4649031846425327,1.0300904977375565,2.215709704224978,0.26997372492012534,0.1599161816580329,exact
7,5,38,0.4309290100442084,0.9440206851971558,2.1906640379126716,0.24076482368368965,0.14074120361871356,exact
7,5,39,0.3945080060060742,0.8498383968972204,2.1541727517796825,0.2055711062621875,0.1232470473423839,exact
7,5,40,0.3535056960235172,0.7478021978021978,2.1153893875374776,0.17378002364398404,0.10320416645986652,exact
7,5,41,0.3213866233891265,0.663994828700711,2.0660313167320705,0.14362004105705473,0.08464576181287288,exact
7,5,42,0.26419326714532676,0.5295087265675501,2.00424761875661,0.10765364852266958,0.06627243083955278,exact
7,5,43,0.21528950724956603,0.4246606334841629,1.9725096634267991,0.0829226631234576,0.05064718978034535,exact
7,5,44,0.16954569346417853,0.32672915319974144,1.9270861236518078,0.06065773210301697,0.037546843970634576,exact
7,5,45,0.13364280601588105,0.2522301228183581,1.887345307523587,0.0438401561435789,0.027604859634026528,exact
7,5,46,0.09941069432825432,0.18177117000646412,1.828487078123158,0.02860240374524534,0.019435426629201457,exact
7,5,47,0.07423242263531755,0.13510019392372333,1.8199620748932248,0.021017313208639324,0.012779591307098517,exact
7,5,48,0.04980389366306545,0.08597285067873303,1.7262274965961237,0.010683086299345754,0.008071125696418182,exact
7,5,49,0.034271099744245526,0.058823529411764705,1.7164179104477613,0.007280840180660608,0.004668879577733036,exact
7,5,50,0.022809567860446675,0.03529411764705882,1.5473382864153773,0.002240378112392043,0.002240378112392043,exact
