hand_size,cards_played,total,probability,average_ways,decision_density,probability_at_least_2_ways,probability_at_least_3_ways,method
8,any_2_to_5,2,0.10720103425985779,0.12669683257918551,1.1818620356970575,0.00936005171299289,0.00936005171299289,exact
8,any_2_to_5,3,0.2385959728420413,0.3479939668174962,1.458507294454128,0.08273827446488925,0.013468186297266125,exact
8,any_2_to_5,4,0.3459925838975738,0.5256280973928033,1.5191889128710574,0.11004882742489533,0.04476142106549681,exact
8,any_2_to_5,5,0.4610227880141359,0.8014824391294979,1.7384876842680559,0.20838279627418224,0.07015774549104255,exact
8,any_2_to_5,6,0.5519477796574167,1.0490670114199525,1.9006635230439521,0.2723042027836064,0.11362588461462053,exact
8,any_2_to_5,7,0.6483094790609619,1.3918896789485025,2.1469525340961737,0.3756105228685084,0.1779322682843388,exact
8,any_2_to_5,8,0.7251665633164246,1.7123895712131005,2.361374141937518,0.44883533944425275,0.24733274186830262,exact
8,any_2_to_5,9,0.7921921313889535,2.14326222796811,2.7054828532698507,0.562056758185615,0.3334439443369084,exact
8,any_2_to_5,10,0.8495350156002058,2.552191338073691,3.004221475521571,0.639458904508695,0.41661303815627154,exact
8,any_2_to_5,11,0.9146073072840227,4.089980607627666,4.471843352939188,0.8052890700624281,0.6745825111989339,exact
8,any_2_to_5,12,0.9255976816590628,4.454298642533937,4.812348529816917,0.8271309447899751,0.7160851778743709,exact
8,any_2_to_5,13,0.9315108822057726,5.007248437836673,5.375405197607302,0.861678962056608,0.7680628337579962,exact
8,any_2_to_5,14,0.9400843718022801,5.386770092652446,5.730092164307779,0.8746598401689004,0.8050295948451252,exact
8,any_2_to_5,15,0.9423286008822277,5.954285714285715,6.318693615699648,0.8949296058943988,0.8374483951411633,exact
8,any_2_to_5,16,0.9500030423706758,6.346339151045034,6.68033560735566,0.9057301613213895,0.8649531827721957,exact
8,any_2_to_5,17,0.9493920155410062,6.900874811463047,7.268730617594903,0.922906118447284,0.8941614175972341,exact
8,any_2_to_5,18,0.9556674355977833,7.279051928463693,7.616720688939814,0.9264351687685203,0.9135011852887458,exact
8,any_2_to_5,19,0.9522686883050381,7.8094893341952165,8.200930504283914,0.9399152521370511,0.9313881575306182,exact
8,any_2_to_5,20,0.9996730212282261,9.531463046757164,9.53458065222821,0.9980492842788103,0.996554545440653,exact
8,any_2_to_5,21,0.950479831487613,8.263891402714933,8.694441616694768,0.9339046718096617,0.9228044079891498,exact
8,any_2_to_5,22,0.9540765076162584,8.349028226675285,8.75090012176819,0.9386364292627557,0.9304942719515283,exact
8,any_2_to_5,23,0.95074394168588,8.558982977806508,9.002406013368365,0.9395777410088778,0.9334170061677272,exact
8,any_2_to_5,24,0.9541597817997666,8.53324714501185,8.943205643101168,0.9433765995783735,0.9375774251444927,exact
8,any_2_to_5,25,0.9483716260763657,8.62831286360698,9.098029323488221,0.9407299669790827,0.9347642734125838,exact
8,any_2_to_5,26,0.9515272016441957,8.474242620124974,8.905938375152983,0.9432137094976514,0.9381580508576209,exact
8,any_2_to_5,27,0.9452060098215619,8.435078646843353,8.924063705895973,0.9380662681353763,0.9302659938237018,exact
8,any_2_to_5,28,0.9448026043596593,8.15008834302952,8.626233993663943,0.9372065456083523,0.9278632212865221,exact
8,any_2_to_5,29,0.9362519322110114,7.972161172161172,8.514974333173836,0.925461335083145,0.9114811428497014,exact
8,any_2_to_5,30,0.9776544378514233,8.107304460245636,8.292607435059509,0.9559023924567811,0.9324496811224786,exact
8,any_2_to_5,31,0.921167702926423,6.802671837965955,7.3848353740093176,0.8958328757153375,0.8587425992954643,exact
8,any_2_to_5,32,0.9111576389848143,6.311484593837535,6.9268854518627645,0.8753810846666046,0.8279299939810361,exact
8,any_2_to_5,33,0.8888642562506631,5.88054298642534,6.6157941947516035,0.8425073453086731,0.7789828475805513,exact
