hand_size,cards_played,total,probability,average_ways,decision_density,probability_at_least_2_ways,probability_at_least_3_ways,method
5,3,2,0,0,,0,0,exact
5,3,3,0.001754547973035368,0.0018099547511312218,1.0315789473684212,0.00001846892603195124,0.00001846892603195124,exact
5,3,4,0.00963616215717056,0.01085972850678733,1.1269765213224725,0.000900360144057623,0.00029088558500323206,exact
5,3,5,0.019216917536245267,0.02171945701357466,1.13022585295531,0.001800720288115246,0.0006371779481023178,exact
5,3,6,0.03509865484655401,0.0416289592760181,1.186055689541767,0.005591467356173239,0.0006972019577061594,exact
5,3,7,0.0522347400498661,0.06153846153846154,1.1781136745337222,0.007521470126512143,0.0015190691661279897,exact
5,3,8,0.07533321020715979,0.09049773755656108,1.2012993646188734,0.012735863576199711,0.001999261242958722,exact
5,3,9,0.09983531874288176,0.12126696832579185,1.2146700171119367,0.018362729707267524,0.002405577615661649,exact
5,3,10,0.12981808107858528,0.1592760180995475,1.2269170579029733,0.02524702188567735,0.0034167513159109797,exact
5,3,11,0.1612106381013944,0.19909502262443438,1.2349992839753687,0.03244528580663034,0.004446393942192262,exact
5,3,12,0.21562932865453874,0.28054298642533937,1.3010428042226077,0.05454335580386001,0.008444916428109706,exact
5,3,13,0.2670191153384431,0.3728506787330317,1.396344521104598,0.09022839905192846,0.011840120663650075,exact
5,3,14,0.30719980299812233,0.4343891402714932,1.4140280561122245,0.10695970695970695,0.015760150213931727,exact
5,3,15,0.34465478499091945,0.5085972850678733,1.4756716204629894,0.13945270415858652,0.018037984424539046,exact
5,3,16,0.37102841136454584,0.5502262443438914,1.4829760403530896,0.1500784929356358,0.022211961707760026,exact
5,3,17,0.3950210853572198,0.604524886877828,1.5303610599195048,0.17567796349308953,0.025186997876073508,exact
5,3,18,0.4061301443654385,0.6280542986425339,1.5464360559195691,0.18567273063071382,0.026913842460060948,exact
5,3,19,0.4172145781389479,0.6624434389140271,1.5877763472910311,0.2033444146889525,0.031140148367039124,exact
5,3,20,0.4148859543817527,0.6660633484162896,1.6054131054131053,0.20649490565456952,0.03356419490873273,exact
5,3,21,0.48216055653030443,0.8018099547511313,1.6629521927738533,0.22466678979284022,0.07218733647305076,exact
5,3,22,0.4258241758241758,0.6986425339366515,1.6406831119544592,0.18528488318404285,0.06693600517129929,exact
5,3,23,0.3795225782620741,0.6262443438914027,1.65008455296422,0.16459968602825745,0.062263366885215624,exact
5,3,24,0.32663680856958166,0.5339366515837104,1.6346493646014446,0.13403669159971682,0.055192846369316956,exact
5,3,25,0.28624680641487366,0.47058823529411764,1.6439947092791931,0.11536614645858344,0.05175300889586604,exact
5,3,26,0.2382322159633084,0.38733031674208146,1.6258519662249902,0.08839381906608797,0.04537969033767353,exact
5,3,27,0.20330593775971928,0.334841628959276,1.646984011627907,0.07578415981777327,0.04091482746944932,exact
5,3,28,0.1606796564779758,0.26063348416289595,1.6220689655172413,0.051860744297719086,0.03523871086896297,exact
5,3,29,0.13232985501893066,0.2171945701357466,1.6413119330076762,0.04072398190045249,0.03185889740511589,exact
5,3,30,0.16263736263736264,0.25339366515837103,1.5580286168521462,0.02689075630252101,0.02689075630252101,exact
5,3,31,0,0,,0,0,exact
5,3,32,0,0,,0,0,exact
5,3,33,0,0,,0,0,exact
5,3,34,0,0,,0,0,exact
5,3,35,0,0,,0,0,exact
5,3,36,0,0,,0,0,exact
5,3,37,0,0,,0,0,exact
5,3,38,0,0,,0,0,exact
5,3,39,0,0,,0,0,exact
5,3,40,0,0,,0,0,exact
5,3,41,0,0,,0,0,exact
5,3,42,0,0,,0,0,exact
5,3,43,0,0,,0,0,exact
5,3,44,0,0,,0,0,exact
5,3,45,0,0,,0,0,exact
5,3,46,0,0,,0,0,exact
5,3,47,0,0,,0,0,exact
5,3,48,0,0,,0,0,exact
5,3,49,0,0,,0,0,exact
5,3,50,0,0,,0,0,exact
