hand_size,cards_played,total,probability,average_ways,decision_density,probability_at_least_2_ways,probability_at_least_3_ways,method
9,any_2_to_5,2,0.13388493859082096,0.16289592760180996,1.216685979142526,0.013807369101486748,0.013807369101486748,exact
9,any_2_to_5,3,0.2889625050902735,0.4495927601809955,1.5558861522208225,0.11463465739245246,0.022536926533226257,exact
9,any_2_to_5,4,0.4153445194409443,0.6889722042663219,1.6587969071884752,0.1547418321461963,0.07032394389090259,exact
9,any_2_to_5,5,0.5404810121586527,1.0586683904330962,1.9587522348006834,0.2835041684658053,0.11288523959036012,exact
9,any_2_to_5,6,0.6375605664401441,1.4057530704589527,2.204893377123456,0.3644805768318855,0.17998891243163975,exact
9,any_2_to_5,7,0.7323675693083105,1.881021331609567,2.568411560585773,0.487030522940628,0.2731977409324093,exact
9,any_2_to_5,8,0.8050872488234408,2.344731738849386,2.912394578694409,0.5709378111685344,0.3664318681807935,exact
9,any_2_to_5,9,0.8620314038684829,2.961447963800905,3.4354293248610266,0.6853305751765784,0.4759706126164199,exact
9,any_2_to_5,10,0.9086047054104952,3.5708726567550095,3.930061814000554,0.7601922363428594,0.5730100307267418,exact
9,any_2_to_5,11,0.9508797628882517,5.646360698125404,5.938038560180157,0.8793937520280232,0.7803630401268754,exact
9,any_2_to_5,12,0.9596480115629051,6.280025856496445,6.544093022470445,0.8977502630144519,0.8173769540031716,exact
9,any_2_to_5,13,0.9631280772337528,7.194531351001939,7.469963259368063,0.922043063319659,0.8587984796397486,exact
9,any_2_to_5,14,0.969549039413544,7.8954104718810605,8.143384347693024,0.9315994621909625,0.8858228195051397,exact
9,any_2_to_5,15,0.970700164503288,8.876237879767292,9.14416027147714,0.9443868630689113,0.9077526630739886,exact
9,any_2_to_5,16,0.9763634395750628,9.645998707175178,9.879516495797253,0.9517894925447845,0.9266443509149065,exact
9,any_2_to_5,17,0.9750773240472321,10.653432449903038,10.925730900688029,0.9613464806945788,0.9444188537152568,exact
9,any_2_to_5,18,0.9801033226989585,11.447162249515191,11.679546415568288,0.9634954901984341,0.9549400428161924,exact
9,any_2_to_5,19,0.9771643973374398,12.463865546218488,12.755136781671341,0.9704561629805141,0.9656366564273187,exact
9,any_2_to_5,20,0.9999587363716438,15.015164835164835,15.015784440913482,0.9997809221305983,0.9995915234572251,exact
9,any_2_to_5,21,0.9762099466621423,13.883891402714932,14.222239232643288,0.9675090844835634,0.9611801312905954,exact
9,any_2_to_5,22,0.9793131187254276,14.296522301228183,14.598520154447696,0.9712116103953727,0.9669611946523303,exact
9,any_2_to_5,23,0.9765830567103898,14.894272786037492,15.25141428954205,0.9710877771083463,0.9679294357489928,exact
9,any_2_to_5,24,0.9797945353335243,15.118293471234647,15.43006510654639,0.9743436755876218,0.9716777155477705,exact
9,any_2_to_5,25,0.9758769282086472,15.510407239819004,15.893814877138693,0.9723247900817689,0.9705211108203979,exact
9,any_2_to_5,26,0.9790905040978503,15.499004524886878,15.830001884420184,0.9754293875031754,0.9744353594927682,exact
9,any_2_to_5,27,0.9750310298071087,15.627149321266968,16.027335380658094,0.9724334967421434,0.9707421913668853,exact
9,any_2_to_5,28,0.976608786000961,15.35239819004525,15.720110662643723,0.9746642680930105,0.972631698714302,exact
9,any_2_to_5,29,0.9718447129406481,15.19884938590821,15.639174842983813,0.9690934988720263,0.966004372729083,exact
9,any_2_to_5,30,0.9930472324649829,15.467239819004526,15.57553287834165,0.9882246023008933,0.9835184503149894,exact
9,any_2_to_5,31,0.9666975642847657,13.604447317388495,14.073116370634564,0.9598498274865473,0.951545221389048,exact
9,any_2_to_5,32,0.9643774509215005,12.785391079508727,13.257662824127403,0.9539985377847924,0.942012075099086,exact
9,any_2_to_5,33,0.9520535599786838,12.032307692307691,12.638267633364128,0.9373231774483339,0.9188777452073964,exact
9,any_2_to_5,34,0.9434406035820848,11.038836457659986,11.700616250506272,0.9220598577566527,0.8964545744292166,exact
9,any_2_to_5,35,0.9241557245605785,10.160168067226891,10.994000033985497,0.894583805485476,0.8551678391804637,exact
9,any_2_to_5,36,0.9058265410923625,9.060504201680672,10.002471544667202,0.8656585673672249,0.8180005150207033,exact
9,any_2_to_5,37,0.8771030319193784,8.146464124111183,9.28792151850638,0.8230675805122124,0.7587430646297708,exact
9,any_2_to_5,38,0.845868372254616,7.041758241758242,8.32488655769079,0.774894884731093,0.6977523287508596,exact
9,any_2_to_5,39,0.8040636188103131,6.141564318034907,7.6381571984589005,0.7149870144004116,0.624519817125792,exact
9,any_2_to_5,40,0.7928230924541531,5.333872010342598,6.727695069819177,0.6575176110823931,0.5582564825934255,exact
9,any_2_to_5,41,0.701434141849879,3.9839689722042664,5.679747726133519,0.5606882924987077,0.44940927712435574,exact
9,any_2_to_5,42,0.6279649077048,3.1770523594053004,5.0592832822734755,0.4657742616528055,0.36670684487738414,exact
9,any_2_to_5,43,0.547086540275853,2.547963800904977,4.657332274378819,0.38132945902658044,0.29175670604630716,exact
9,any_2_to_5,44,0.4617328712534676,1.9603749191984485,4.245690617340309,0.29915827764769376,0.22379012183332803,exact
9,any_2_to_5,45,0.3845020170013368,1.5133807369101486,3.93595006006142,0.23082488388251027,0.16928340419443427,exact
9,any_2_to_5,46,0.305034794339904,1.0906270200387846,3.5754184121811554,0.16266293645408844,0.1229976662071128,exact
9,any_2_to_5,47,0.23592536102956738,0.81060116354234,3.4358373343370716,0.12155712601051884,0.08419421684045943,exact
9,any_2_to_5,48,0.16893469049316032,0.5158371040723982,3.053470560525773,0.06964867966554858,0.05543723947598356,exact
9,any_2_to_5,49,0.11929267880728946,0.35294117647058826,2.9586155663479117,0.04813653995783832,0.03341458019588291,exact
9,any_2_to_5,50,0.08756442447469275,0.21176470588235294,2.4183874576090623,0.01762917933130699,0.01762917933130699,exact
