hand_size,cards_played,total,probability,average_ways,decision_density,probability_at_least_2_ways,probability_at_least_3_ways,method
5,5,2,0,0,,0,0,exact
5,5,3,0,0,,0,0,exact
5,5,4,0,0,,0,0,exact
5,5,5,0,0,,0,0,exact
5,5,6,0.0000015390771693292702,0.0000015390771693292702,1,0,0,exact
5,5,7,0.000010773540185304892,0.000010773540185304892,1,0,0,exact
5,5,8,0.00003539877489457321,0.00003539877489457321,1,0,0,exact
5,5,9,0.00009234463015975621,0.00009234463015975621,1,0,0,exact
5,5,10,0.0001862283374888417,0.0001862283374888417,1,0,0,exact
5,5,11,0.00035398774894573214,0.00035398774894573214,1,0,0,exact
5,5,12,0.0005971619416997568,0.0005971619416997568,1,0,0,exact
5,5,13,0.0009588450764921353,0.0009588450764921353,1,0,0,exact
5,5,14,0.0014559670021854895,0.0014559670021854895,1,0,0,exact
5,5,15,0.0022024194293101857,0.0022024194293101857,1,0,0,exact
5,5,16,0.0032105149752208574,0.0032105149752208574,1,0,0,exact
5,5,17,0.004612614276479823,0.004612614276479823,1,0,0,exact
5,5,18,0.006356388709329886,0.006356388709329886,1,0,0,exact
5,5,19,0.00852033120940684,0.00852033120940684,1,0,0,exact
5,5,20,0.011138301474435928,0.011138301474435928,1,0,0,exact
5,5,21,0.014124111182934712,0.014124111182934712,1,0,0,exact
5,5,22,0.017539323421676363,0.017539323421676363,1,0,0,exact
5,5,23,0.021436266814418074,0.021436266814418074,1,0,0,exact
5,5,24,0.026010404161664665,0.026010404161664665,1,0,0,exact
5,5,25,0.03055683811986333,0.03055683811986333,1,0,0,exact
5,5,26,0.03555883892018346,0.03555883892018346,1,0,0,exact
5,5,27,0.03994213069843322,0.03994213069843322,1,0,0,exact
5,5,28,0.04444854865022932,0.04444854865022932,1,0,0,exact
5,5,29,0.04816849816849817,0.04816849816849817,1,0,0,exact
5,5,30,0.05157909317573183,0.05157909317573183,1,0,0,exact
5,5,31,0.0539538892480069,0.0539538892480069,1,0,0,exact
5,5,32,0.05653646073814141,0.05653646073814141,1,0,0,exact
5,5,33,0.05743374272786037,0.05743374272786037,1,0,0,exact
5,5,34,0.056862745098039215,0.056862745098039215,1,0,0,exact
5,5,35,0.05528211284513806,0.05528211284513806,1,0,0,exact
5,5,36,0.0524609843937575,0.0524609843937575,1,0,0,exact
5,5,37,0.04905192846369317,0.04905192846369317,1,0,0,exact
5,5,38,0.044953365961769326,0.044953365961769326,1,0,0,exact
5,5,39,0.04046849509034383,0.04046849509034383,1,0,0,exact
5,5,40,0.03560962846677133,0.03560962846677133,1,0,0,exact
5,5,41,0.031618801366700526,0.031618801366700526,1,0,0,exact
5,5,42,0.025214701265121434,0.025214701265121434,1,0,0,exact
5,5,43,0.020221934927817282,0.020221934927817282,1,0,0,exact
5,5,44,0.015558531104749591,0.015558531104749591,1,0,0,exact
5,5,45,0.012010958229445624,0.012010958229445624,1,0,0,exact
5,5,46,0.008655770000307815,0.008655770000307815,1,0,0,exact
5,5,47,0.006433342567796349,0.006433342567796349,1,0,0,exact
5,5,48,0.004093945270415859,0.004093945270415859,1,0,0,exact
5,5,49,0.0028011204481792717,0.0028011204481792717,1,0,0,exact
5,5,50,0.0016806722689075631,0.0016806722689075631,1,0,0,exact
