hand_size,cards_played,total,probability,average_ways,decision_density,probability_at_least_2_ways,probability_at_least_3_ways,method
10,2,2,0.16250808015513898,0.20361990950226244,1.2529832935560858,0.019392372333548805,0.019392372333548805,exact
10,2,3,0.3299520363186903,0.5429864253393665,1.6456525966547242,0.15070313046587738,0.03443356991270143,exact
10,2,4,0.45053550796649794,0.746606334841629,1.65715314695495,0.19206395589197145,0.06562013430343534,exact
10,2,5,0.5708873917261298,1.085972850678733,1.902254045925232,0.3209782319789647,0.11384700724560584,exact
10,2,6,0.6574384683211313,1.2895927601809956,1.961541379642974,0.37369511309129966,0.1562671051334206,exact
10,2,7,0.7405192163479507,1.6289592760180995,2.199752876166679,0.4914892107541919,0.22963076361206733,exact
10,2,8,0.8000696160754677,1.832579185520362,2.2905246602284435,0.5470482349236252,0.2814857469289007,exact
10,2,9,0.8544852187337549,2.171945701357466,2.5418177561643844,0.6476142494805864,0.37119098620444463,exact
10,2,10,0.8932310200976418,2.3755656108597285,2.659519830155527,0.6995005665041896,0.42959335090069795,exact
10,2,11,0.9582534247220008,4.343891402714932,4.5331342321840795,0.8892155734006835,0.7723244046967711,exact
10,2,12,0.9385123272586241,4.004524886877828,4.266885762252016,0.8456895321997174,0.7177034019736791,exact
10,2,13,0.9147748471651834,3.8009049773755654,4.155016930290854,0.81792130037586,0.6793558892541316,exact
10,2,14,0.8812175606138232,3.4615384615384617,3.9281315037881037,0.7606419419249157,0.6224059077957593,exact
10,2,15,0.8434815865281905,3.257918552036199,3.8624655286737717,0.7301871354530708,0.5827485465126551,exact
10,2,16,0.79059094512562,2.918552036199095,3.6916082257119136,0.6606982571357909,0.5292950661487672,exact
10,2,17,0.7341047412125896,2.7149321266968327,3.698289868299072,0.6317531659253047,0.4903124034534506,exact
10,2,18,0.6553143368070015,2.3755656108597285,3.625078038784559,0.5535515411492841,0.44642881261025025,exact
10,2,19,0.574565094313111,2.171945701357466,3.7801560221022714,0.5320132504828744,0.4094639402517931,exact
10,2,20,0.8887182907233249,4.072398190045249,4.582327417533781,0.6591838254467602,0.6591838254467602,exact
10,2,21,0,0,,0,0,exact
10,2,22,0,0,,0,0,exact
10,2,23,0,0,,0,0,exact
10,2,24,0,0,,0,0,exact
10,2,25,0,0,,0,0,exact
10,2,26,0,0,,0,0,exact
10,2,27,0,0,,0,0,exact
10,2,28,0,0,,0,0,exact
10,2,29,0,0,,0,0,exact
10,2,30,0,0,,0,0,exact
10,2,31,0,0,,0,0,exact
10,2,32,0,0,,0,0,exact
10,2,33,0,0,,0,0,exact
10,2,34,0,0,,0,0,exact
10,2,35,0,0,,0,0,exact
10,2,36,0,0,,0,0,exact
10,2,37,0,0,,0,0,exact
10,2,38,0,0,,0,0,exact
10,2,39,0,0,,0,0,exact
10,2,40,0,0,,0,0,exact
10,2,41,0,0,,0,0,exact
10,2,42,0,0,,0,0,exact
10,2,43,0,0,,0,0,exact
10,2,44,0,0,,0,0,exact
10,2,45,0,0,,0,0,exact
10,2,46,0,0,,0,0,exact
10,2,47,0,0,,0,0,exact
10,2,48,0,0,,0,0,exact
10,2,49,0,0,,0,0,exact
10,2,50,0,0,,0,0,exact
