hand_size,cards_played,total,probability,average_ways,decision_density,probability_at_least_2_ways,probability_at_least_3_ways,method
7,3,2,0,0,,0,0,exact
7,3,3,0.0059469941822883,0.006334841628959276,1.065217391304348,0.0001292824822236587,0.0001292824822236587,exact
7,3,4,0.02987746867052521,0.03800904977375565,1.2721643253282844,0.005524703299095202,0.001960883976446908,exact
7,3,5,0.05878932516577399,0.0760180995475113,1.2930595704773897,0.010952235444807681,0.004795471166478404,exact
7,3,6,0.10186299525146998,0.14570135746606336,1.4303659253919372,0.03058971827541235,0.00786637860153668,exact
7,3,7,0.14948744459001845,0.2153846153846154,1.4408207724422963,0.04282204164665938,0.015400401959688025,exact
7,3,8,0.20714264785114217,0.3167420814479638,1.5291012485057278,0.07186652929157146,0.023596803696928854,exact
7,3,9,0.26606562072633794,0.4244343891402715,1.5952244712473542,0.10294706653742405,0.03352871213240153,exact
7,3,10,0.3340606718742432,0.5574660633484163,1.6687569363396175,0.14070729836088708,0.05121105155931297,exact
7,3,11,0.40173789860354586,0.6968325791855203,1.7345452883776544,0.18186822156458116,0.0700015607182174,exact
7,3,12,0.4930347119278936,0.9819004524886877,1.991544263991479,0.2720453242137957,0.12434134402355548,exact
7,3,13,0.5597036309720643,1.3049773755656109,2.331550669591322,0.3648810894171943,0.21455187354953367,exact
7,3,14,0.6216047651537666,1.5203619909502262,2.4458660489421016,0.42903187034438056,0.2620285629373076,exact
7,3,15,0.6616730062123761,1.7800904977375565,2.690287318697423,0.5020504010328247,0.33656547511910195,exact
7,3,16,0.6984260665057314,1.92579185520362,2.7573310154909816,0.5458489380239394,0.3721148090631684,exact
7,3,17,0.7207305237614864,2.1158371040723982,2.9356840515507274,0.5918059303704404,0.42754625795383266,exact
7,3,18,0.7348821717543489,2.198190045248869,2.991214278611815,0.6146793023051389,0.4450654694383268,exact
7,3,19,0.7420313973451047,2.3185520361990952,3.1246009865547246,0.6398204994657082,0.4772377918647712,exact
7,3,20,0.737728180292255,2.3312217194570137,3.1600009078323232,0.6454519415394422,0.4756402981031593,exact
7,3,21,0.8187650951649428,2.806334841628959,3.427521346722303,0.6990842590505212,0.5510014010585377,exact
7,3,22,0.7632613509361619,2.4452488687782807,3.2036849052806264,0.6121713895833719,0.46238537541252894,exact
7,3,23,0.7033352727698922,2.1918552036199097,3.1163732127181563,0.5456734917691548,0.4032911421168482,exact
7,3,24,0.6324308873908917,1.8687782805429864,2.9549130471041263,0.4637188028274713,0.333699374576558,exact
7,3,25,0.5690996928195601,1.6470588235294117,2.894148150685493,0.40200507442712374,0.2891836845746624,exact
7,3,26,0.4928113677691955,1.3556561085972851,2.750862088944743,0.32175587377198084,0.23563113710580652,exact
7,3,27,0.42571872269864325,1.1719457013574661,2.7528638955046856,0.2740002882245903,0.20145523519305963,exact
7,3,28,0.3475866572345867,0.9122171945701357,2.6244309888871227,0.20130609989672948,0.15790736987885598,exact
7,3,29,0.28783638410889867,0.7601809954751131,2.641017735921494,0.15881701146978397,0.13212334816513954,exact
7,3,30,0.3665084221975989,0.8868778280542986,2.4198020409368612,0.11994185278181578,0.11994185278181578,exact
7,3,31,0,0,,0,0,exact
7,3,32,0,0,,0,0,exact
7,3,33,0,0,,0,0,exact
7,3,34,0,0,,0,0,exact
7,3,35,0,0,,0,0,exact
7,3,36,0,0,,0,0,exact
7,3,37,0,0,,0,0,exact
7,3,38,0,0,,0,0,exact
7,3,39,0,0,,0,0,exact
7,3,40,0,0,,0,0,exact
7,3,41,0,0,,0,0,exact
7,3,42,0,0,,0,0,exact
7,3,43,0,0,,0,0,exact
7,3,44,0,0,,0,0,exact
7,3,45,0,0,,0,0,exact
7,3,46,0,0,,0,0,exact
7,3,47,0,0,,0,0,exact
7,3,48,0,0,,0,0,exact
7,3,49,0,0,,0,0,exact
7,3,50,0,0,,0,0,exact
