hand_size,cards_played,total,definition,method,samples,seed,exact_ability_probability,ability_successes,critical_successes,run_probability,match_probability,critical_probability,critical_probability_ci95_low,critical_probability_ci95_high,critical_available_given_ability,conditional_ci95_low,conditional_ci95_high,average_critical_ways
6,4,17,rank,monte_carlo,100000,20260921,0.2174516615156701,21725,0,0,0,0,0,0.000038414524267635735,0,0,0.00017679727574616767,0
6,4,18,rank,monte_carlo,100000,20260921,0.25710837526499963,25613,1106,0.01106,0,0.01106,0.010430308485949993,0.011727256309040842,0.04318119704837387,0.04075958560293132,0.04573982109988407,0.01456
6,4,19,rank,monte_carlo,100000,20260921,0.29346033012222894,29261,0,0,0,0,0,0.000038414524267635735,0,0,0.00013127014499200295,0
6,4,20,rank,monte_carlo,100000,20260921,0.3324322200238524,33364,4,0,0.00004,0.00004,0.000015555073765297794,0.00010285637734039654,0.00011988970147464332,0.00004662296611300404,0.00030825764444467735,0.00004
6,4,21,rank,monte_carlo,100000,20260921,0.36528676937223337,36459,0,0,0,0,0,0.000038414524267635735,0,0,0.00010535657209996491,0
6,4,22,rank,monte_carlo,100000,20260921,0.41231140574069236,41039,1152,0.01152,0,0.01152,0.010877108148479081,0.012200421305149428,0.028070859426399277,0.02651640036100931,0.02971366339753902,0.01525
6,4,23,rank,monte_carlo,100000,20260921,0.4450627059334372,44313,0,0,0,0,0,0.000038414524267635735,0,0,0.00008668487783208809,0
6,4,24,rank,monte_carlo,100000,20260921,0.4694085817633109,46696,7,0,0.00007,0.00007,0.00003390860494423725,0.00014450054129000098,0.00014990577351379133,0.00007261662853534414,0.00030943177652819676,0.00007
6,4,25,rank,monte_carlo,100000,20260921,0.4808566634509778,47898,0,0,0,0,0,0.000038414524267635735,0,0,0.00008019733420854534,0
6,4,26,rank,monte_carlo,100000,20260921,0.48548666602483875,48384,1126,0.01126,0,0.01126,0.010624535043044654,0.011933014386136474,0.023272156084656083,0.02196610937454656,0.02465389940055036,0.01446
6,4,27,rank,monte_carlo,100000,20260921,0.4813117063519352,48116,0,0,0,0,0,0.000038414524267635735,0,0,0.00007983401175618166,0
6,4,28,rank,monte_carlo,100000,20260921,0.46724516320439796,46643,3,0,0.00003,0.00003,0.000010202573900776641,0.00008820964549540304,0.00006431833286881204,0.000021873877195737216,0.00018910718095161653,0.00003
6,4,29,rank,monte_carlo,100000,20260921,0.4503106316176225,45116,0,0,0,0,0,0.000038414524267635735,0,0,0.00008514214287489875,0
6,4,30,rank,monte_carlo,100000,20260921,0.42395468825828203,42494,1100,0.011,0,0.011,0.010372051005586953,0.011665518399146793,0.025886007436343953,0.024418489418786278,0.027439240692382474,0.01456
6,4,31,rank,monte_carlo,100000,20260921,0.42464756770138495,42361,0,0,0,0,0,0.000038414524267635735,0,0,0.00009067896526727483,0
6,4,32,rank,monte_carlo,100000,20260921,0.36165782188489143,36094,7,0,0.00007,0.00007,0.00003390860494423725,0.00014450054129000098,0.00019393805064553665,0.00009394722698219125,0.0004003094711800612,0.00007
6,4,33,rank,monte_carlo,100000,20260921,0.30808349526389933,30871,0,0,0,0,0,0.000038414524267635735,0,0,0.00012442492984320283,0
6,4,34,rank,monte_carlo,100000,20260921,0.2533862972357519,25365,1022,0.01022,0,0.01022,0.00961516565057274,0.010862463680818866,0.040291740587423616,0.03794053123295491,0.042782177051841196,0.01314
6,4,35,rank,monte_carlo,100000,20260921,0.2107083422567063,21399,0,0,0,0,0,0.000038414524267635735,0,0,0.00017949018507897567,0
6,4,36,rank,monte_carlo,100000,20260921,0.16560810903739565,16467,3,0,0.00003,0.00003,0.000010202573900776641,0.00008820964549540304,0.00018218254691200583,0.00006195927579747312,0.000535557246976931,0.00003
6,4,37,rank,monte_carlo,100000,20260921,0.13244813473670974,13208,1055,0.01055,0,0.01055,0.009935279208552347,0.01120232476925324,0.07987583282858873,0.07537357613914406,0.08462240806944654,0.01389
6,4,38,rank,monte_carlo,100000,20260921,0.09637203490234064,9721,0,0,0,0,0,0.000038414524267635735,0,0,0.00039502957045593415,0
6,4,39,rank,monte_carlo,100000,20260921,0.0728025416385867,7280,1058,0.01058,0,0.01058,0.009964388388095179,0.011233213284838957,0.14532967032967034,0.13742077059821894,0.15361268625235291,0.01385
6,4,40,rank,monte_carlo,100000,20260921,0.06443768996960486,6527,1148,0.01125,0.00023,0.01148,0.0108382450709152,0.012159287455875252,0.17588478627240692,0.16683968908490426,0.1853111883762793,0.01476
6,4,41,rank,monte_carlo,100000,20260921,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
6,4,42,rank,monte_carlo,100000,20260921,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
6,4,43,rank,monte_carlo,100000,20260921,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
6,4,44,rank,monte_carlo,100000,20260921,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
6,4,45,rank,monte_carlo,100000,20260921,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
6,4,46,rank,monte_carlo,100000,20260921,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
6,4,47,rank,monte_carlo,100000,20260921,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
6,4,48,rank,monte_carlo,100000,20260921,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
6,4,49,rank,monte_carlo,100000,20260921,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
6,4,50,rank,monte_carlo,100000,20260921,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
6,5,2,rank,monte_carlo,100000,20260921,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
6,5,3,rank,monte_carlo,100000,20260921,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
6,5,4,rank,monte_carlo,100000,20260921,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
6,5,5,rank,monte_carlo,100000,20260921,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
6,5,6,rank,monte_carlo,100000,20260921,0.000008939746111210441,1,0,0,0,0,0,0.000038414524267635735,0,0,0.7934567085261071,0
6,5,7,rank,monte_carlo,100000,20260921,0.00006189055000068767,9,0,0,0,0,0,0.000038414524267635735,0,0,0.2991527535509594,0
6,5,8,rank,monte_carlo,100000,20260921,0.00019785328206569044,13,0,0,0,0,0,0.000038414524267635735,0,0,0.22810184305529166,0
6,5,9,rank,monte_carlo,100000,20260921,0.0005097620062755053,31,0,0,0,0,0,0.000038414524267635735,0,0,0.11025900073475385,0
6,5,10,rank,monte_carlo,100000,20260921,0.0010227658985034276,107,0,0,0,0,0,0.000038414524267635735,0,0,0.03465846757895952,0
6,5,11,rank,monte_carlo,100000,20260921,0.001914088057481585,165,0,0,0,0,0,0.000038414524267635735,0,0,0.02275268654170536,0
6,5,12,rank,monte_carlo,100000,20260921,0.0032125125009087106,340,0,0,0,0,0,0.000038414524267635735,0,0,0.01117258644678247,0
6,5,13,rank,monte_carlo,100000,20260921,0.005130333639183988,499,0,0,0,0,0,0.000038414524267635735,0,0,0.007639781593249245,0
6,5,14,rank,monte_carlo,100000,20260921,0.00775380528643536,809,0,0,0,0,0,0.000038414524267635735,0,4.336808689942018e-19,0.00472613606390224,0
6,5,15,rank,monte_carlo,100000,20260921,0.011599860893620952,1161,227,0.00227,0,0.00227,0.0019935382609385824,0.002584701861388878,0.19552110249784668,0.17372717149484174,0.21932335142604298,0.00267
6,5,16,rank,monte_carlo,100000,20260921,0.01675681729320206,1672,0,0,0,0,0,0.000038414524267635735,0,0,0.002292340755832771,0
6,5,17,rank,monte_carlo,100000,20260921,0.023684432856612366,2364,0,0,0,0,0,0.000038414524267635735,0,0,0.00162240582309222,0
6,5,18,rank,monte_carlo,100000,20260921,0.032245173028294785,3206,0,0,0,0,0,0.000038414524267635735,0,0,0.0011968191826039016,0
6,5,19,rank,monte_carlo,100000,20260921,0.04265879838023589,4347,0,0,0,0,0,0.000038414524267635735,0,0,0.0008829556102433148,0
6,5,20,rank,monte_carlo,100000,20260921,0.05493847293418186,5543,201,0.00201,0,0.00201,0.001750878446912482,0.002307381650967598,0.0362619520115461,0.03165295647229777,0.04151329366904392,0.00233
6,5,21,rank,monte_carlo,100000,20260921,0.06892504956155948,6888,0,0,0,0,0,0.000038414524267635735,0,0,0.0005574126950335015,0
6,5,22,rank,monte_carlo,100000,20260921,0.08457893795816199,8551,0,0,0,0,0,0.000038414524267635735,0,0,0.00044905565522101537,0
6,5,23,rank,monte_carlo,100000,20260921,0.1021346345412142,10366,0,0,0,0,0,0.000038414524267635735,0,2.710505431213761e-20,0.0003704588891695318,0
6,5,24,rank,monte_carlo,100000,20260921,0.12234199735540698,12230,0,0,0,0,0,0.000038414524267635735,0,0,0.00031401420139361624,0
6,5,25,rank,monte_carlo,100000,20260921,0.1423125060171368,13950,213,0.00213,0,0.00213,0.0018627438122386282,0.002435507066155628,0.015268817204301075,0.013363334493774977,0.01744120036635988,0.00257
6,5,26,rank,monte_carlo,100000,20260921,0.16346640129046708,16262,0,0,0,0,0,0.000038414524267635735,0,0,0.00023617591357830506,0
6,5,27,rank,monte_carlo,100000,20260921,0.18226501729988231,18080,0,0,0,0,0,0.000038414524267635735,0,0,0.00021243273884902862,0
6,5,28,rank,monte_carlo,100000,20260921,0.20083296821183466,20015,0,0,0,0,0,0.000038414524267635735,0,0,0.0001918992155869798,0
6,5,29,rank,monte_carlo,100000,20260921,0.21604576364097194,21453,0,0,0,0,0,0.000038414524267635735,0,0,0.00017903846575443794,0
6,5,30,rank,monte_carlo,100000,20260921,0.22966826665199633,22966,207,0.00207,0,0.00207,0.001806781620609938,0.0023714738675272296,0.00901332404423931,0.007870452464160528,0.010320426135542135,0.00248
6,5,31,rank,monte_carlo,100000,20260921,0.23895597518876618,23860,0,0,0,0,0,0.000038414524267635735,0,0,0.00016097994884444757,0
6,5,32,rank,monte_carlo,100000,20260921,0.24876582384181167,24639,0,0,0,0,0,0.000038414524267635735,0,0,0.00015589111281711927,0
6,5,33,rank,monte_carlo,100000,20260921,0.2519053447893069,25116,0,0,0,0,0,0.000038414524267635735,0,0,0.00015293090064708053,0
6,5,34,rank,monte_carlo,100000,20260921,0.248558343140857,24848,0,0,0,0,0,0.000038414524267635735,0,0,0.00015458009357342754,0
6,5,35,rank,monte_carlo,100000,20260921,0.24094423366728032,24049,221,0.00221,0,0.00221,0.0019374476445794472,0.002520797087490926,0.00918957129194561,0.008059503457468496,0.010476418718146713,0.00261
6,5,36,rank,monte_carlo,100000,20260921,0.228366305605712,22849,0,0,0,0,0,0.000038414524267635735,0,0,0.0001681016333653667,0
6,5,37,rank,monte_carlo,100000,20260921,0.21338279992848203,21485,0,0,0,0,0,0.000038414524267635735,0,0,0.00017877185152688732,0
6,5,38,rank,monte_carlo,100000,20260921,0.195354966863996,19600,0,0,0,0,0,0.000038414524267635735,0,1.3552527156068805e-20,0.00019596159152806045,0
6,5,39,rank,monte_carlo,100000,20260921,0.17612400115529026,17643,0,0,0,0,0,0.000038414524267635735,0,0,0.00021769334632663103,0
6,5,40,rank,monte_carlo,100000,20260921,0.15519232242815292,15718,188,0.00188,0,0.00188,0.0016299702546544433,0.0021682998310019463,0.011960809263265046,0.010376574913833925,0.013783546378826853,0.00224
6,5,41,rank,monte_carlo,100000,20260921,0.13838068779066454,13762,0,0,0,0,0,0.000038414524267635735,0,0,0.00027906757259214723,0
6,5,42,rank,monte_carlo,100000,20260921,0.11083890184551726,11057,0,0,0,0,0,0.000038414524267635735,0,0,0.0003473153435268433,0
6,5,43,rank,monte_carlo,100000,20260921,0.08900548762876673,8925,0,0,0,0,0,0.000038414524267635735,0,0,0.00043024618109475704,0
6,5,44,rank,monte_carlo,100000,20260921,0.0687420303637003,6922,180,0.0018,0,0.0018,0.0015557221937174512,0.0020825540382628208,0.026004045073678126,0.022509583586762045,0.0300243351791537,0.00203
6,5,45,rank,monte_carlo,100000,20260921,0.053308786689798666,5448,0,0,0,0,0,0.000038414524267635735,0,0,0.0007046426293823355,0
6,5,46,rank,monte_carlo,100000,20260921,0.038797712210907276,3825,0,0,0,0,0,0.000038414524267635735,0,0,0.0010033321827677595,0
6,5,47,rank,monte_carlo,100000,20260921,0.0287816599634944,2932,199,0.00199,0,0.00199,0.0017322576222423673,0.0022860040122186834,0.06787175989085949,0.059321104516261915,0.0775533099616854,0.0024
6,5,48,rank,monte_carlo,100000,20260921,0.018765214760208503,1875,0,0,0,0,0,0.000038414524267635735,0,2.168404344971009e-19,0.002044664116442812,0
6,5,49,rank,monte_carlo,100000,20260921,0.012837475415698194,1299,190,0.0019,0,0.0019,0.0016485514958211283,0.00218971705325429,0.1462663587374904,0.1280924445421791,0.16652633336604855,0.00228
6,5,50,rank,monte_carlo,100000,20260921,0.008117289468979081,809,0,0,0,0,0,0.000038414524267635735,0,4.336808689942018e-19,0.00472613606390224,0
6,any_2_to_5,2,rank,monte_carlo,100000,20260921,0.06079970449718349,6033,6033,0,0.06033,0.06033,0.058871079487048186,0.061822699940721315,1,0.9993636407488312,0.9999999999999999,0.06706
6,any_2_to_5,3,rank,monte_carlo,100000,20260921,0.14384493568294748,14379,14379,0.14122,0.00329,0.14379,0.14162892624259507,0.14597844103278365,1,0.9997329039624546,0.9999999999999999,0.18443
6,any_2_to_5,4,rank,monte_carlo,100000,20260921,0.20990248800011002,21162,6088,0,0.06088,0.06088,0.059414781484113895,0.06237895568767891,0.28768547396276345,0.28162524491721075,0.29382277317624417,0.06788
6,any_2_to_5,5,rank,monte_carlo,100000,20260921,0.29227586288197765,29192,14103,0.14103,0,0.14103,0.13888653531102782,0.14320104401252484,0.4831118114551932,0.477381881102971,0.4888461861160265,0.18097
6,any_2_to_5,6,rank,monte_carlo,100000,20260921,0.3578801405996114,35674,10343,0.04409,0.06389,0.10343,0.10155777629422752,0.10533269180155011,0.2899310422156192,0.28524541237002143,0.2946619102747431,0.12953
6,any_2_to_5,7,rank,monte_carlo,100000,20260921,0.4383903152095535,43771,14039,0.14039,0,0.14039,0.13825065830501596,0.1425569701891278,0.32073747458362845,0.3163806010945189,0.3251258115751731,0.18098
6,any_2_to_5,8,rank,monte_carlo,100000,20260921,0.5053174788737099,50460,6034,0,0.06034,0.06034,0.05888096466936704,0.06183281399011198,0.1195798652397939,0.11677767651072958,0.12243997353833048,0.06707
6,any_2_to_5,9,rank,monte_carlo,100000,20260921,0.5774150576760982,57534,17655,0.17332,0.00353,0.17655,0.1741991939855256,0.17892565637022315,0.30686202940869745,0.3031064702578826,0.3106433788501173,0.24153
6,any_2_to_5,10,rank,monte_carlo,100000,20260921,0.6420841004159438,64307,7175,0.01085,0.06096,0.07175,0.07016684094864868,0.07336606109138656,0.11157416766448443,0.10916389946394148,0.11403084100109387,0.08193
6,any_2_to_5,11,rank,monte_carlo,100000,20260921,0.7712622528553156,77089,14223,0.14223,0,0.14223,0.14007884519815061,0.1444086419305438,0.18450103127553866,0.18177853933291327,0.18725496636679095,0.18202
6,any_2_to_5,12,rank,monte_carlo,100000,20260921,0.782078068543293,77952,10686,0.04337,0.06458,0.10686,0.10496027947438112,0.10878992509776005,0.13708435960591134,0.13468777399310025,0.13951671358952114,0.12936
6,any_2_to_5,13,rank,monte_carlo,100000,20260921,0.7944039154123188,79284,14124,0.14124,0,0.14124,0.13909518573739907,0.14341237745205346,0.17814439231118512,0.175496539651024,0.18082343362467682,0.18158
6,any_2_to_5,14,rank,monte_carlo,100000,20260921,0.8036914274711521,80405,7158,0.01075,0.06094,0.07158,0.06999859706272583,0.07319431803824768,0.08902431440830794,0.08707545788182175,0.09101244035249381,0.08156
6,any_2_to_5,15,rank,monte_carlo,100000,20260921,0.8093122682788336,80890,18794,0.1848,0.00345,0.18794,0.18553064236119887,0.190373332911687,0.23234021510693534,0.2294425503007797,0.23526330191825995,0.24686
6,any_2_to_5,16,rank,monte_carlo,100000,20260921,0.8174943954668611,81577,6246,0,0.06246,0.06246,0.06097687823703349,0.06397673754486263,0.07656569866506491,0.07476086837470619,0.07841040756368764,0.06895
6,any_2_to_5,17,rank,monte_carlo,100000,20260921,0.82046818727491,81836,14153,0.14153,0,0.14153,0.13938332469897802,0.14370421621005036,0.17294344787135246,0.17036759988630673,0.17555000022791445,0.18163
6,any_2_to_5,18,rank,monte_carlo,100000,20260921,0.8244504020920971,82386,11636,0.0532,0.06428,0.11636,0.11438727362890513,0.11836220106727496,0.14123758891073726,0.13887615383035656,0.14363248009812524,0.14562
6,any_2_to_5,19,rank,monte_carlo,100000,20260921,0.8210005442438841,82000,13983,0.13983,0,0.13983,0.1376942783391522,0.14199339317925874,0.17052439024390245,0.1679656276824009,0.1731140224202353,0.17955
6,any_2_to_5,20,rank,monte_carlo,100000,20260921,0.9826152392217116,98267,47081,0.33984,0.23096,0.47081,0.46771743403865385,0.47390480860127293,0.4791130287889118,0.47599039581814084,0.4822372947850503,0.81442
6,any_2_to_5,21,rank,monte_carlo,100000,20260921,0.8080990170208836,80653,4642,0.04331,0.00329,0.04642,0.045133303832531224,0.047741544287303414,0.057555205634012375,0.05596880815986002,0.05918374946272856,0.06115
6,any_2_to_5,22,rank,monte_carlo,100000,20260921,0.8039014623852815,80167,1152,0.01152,0,0.01152,0.010877108148479081,0.012200421305149428,0.014370002619531728,0.013569122584239934,0.015217423171567629,0.01525
6,any_2_to_5,23,rank,monte_carlo,100000,20260921,0.7960344858074162,79493,0,0,0,0,0,0.000038414524267635735,0,0,0.00004832393240639134,0
6,any_2_to_5,24,rank,monte_carlo,100000,20260921,0.78768564709026,78665,4616,0.04308,0.00321,0.04616,0.04487679312581945,0.047478074969567796,0.05867920930528189,0.05705826899692271,0.06034325125121579,0.06108
6,any_2_to_5,25,rank,monte_carlo,100000,20260921,0.7695247984627567,76801,213,0.00213,0,0.00213,0.0018627438122386282,0.002435507066155628,0.0027734013880027606,0.002425507639104562,0.00317103537882935,0.00257
6,any_2_to_5,26,rank,monte_carlo,100000,20260921,0.7594312356693905,75644,1126,0.01126,0,0.01126,0.010624535043044654,0.011933014386136474,0.01488551636613611,0.014046855226642533,0.01577344833109969,0.01446
6,any_2_to_5,27,rank,monte_carlo,100000,20260921,0.7355249792224582,73369,4658,0.04317,0.00362,0.04658,0.045291162169457076,0.04790367365772979,0.06348730390219302,0.0617456444941429,0.06527467251644974,0.06197
6,any_2_to_5,28,rank,monte_carlo,100000,20260921,0.7144194175215094,71358,3,0,0.00003,0.00003,0.000010202573900776641,0.00008820964549540304,0.00004204153703859413,0.000014297758451681392,0.00012361348065512997,0.00003
6,any_2_to_5,29,rank,monte_carlo,100000,20260921,0.6837666981686291,68225,4202,0.04202,0,0.04202,0.04079394520208674,0.04328124096556144,0.06159032612678637,0.05981089146948553,0.06341912977713049,0.05642
6,any_2_to_5,30,rank,monte_carlo,100000,20260921,0.7536184359177386,75548,10173,0.0896,0.01298,0.10173,0.09987164197060404,0.10361895673455611,0.13465611267009053,0.13224050432474438,0.137108874446719,0.14747
6,any_2_to_5,31,rank,monte_carlo,100000,20260921,0.5817586936574958,58112,0,0,0,0,0,0.000038414524267635735,0,0,0.00006610245836997395,0
6,any_2_to_5,32,rank,monte_carlo,100000,20260921,0.5401919196483831,53799,7,0,0.00007,0.00007,0.00003390860494423725,0.00014450054129000098,0.000130113942638339,0.00006302895580291878,0.00026858178202101055,0.00007
6,any_2_to_5,33,rank,monte_carlo,100000,20260921,0.4984087251922045,49803,0,0,0,0,0,0.000038414524267635735,0,0,0.00007712996601655623,0
6,any_2_to_5,34,rank,monte_carlo,100000,20260921,0.45139833347414254,45211,1022,0.01022,0,0.01022,0.00961516565057274,0.010862463680818866,0.022605118223441197,0.021274973560846212,0.024016384929725167,0.01314
6,any_2_to_5,35,rank,monte_carlo,100000,20260921,0.4084525790676336,41008,221,0.00221,0,0.00221,0.0019374476445794472,0.002520797087490926,0.005389192352711666,0.004725428169504632,0.006145617426263006,0.00261
6,any_2_to_5,36,rank,monte_carlo,100000,20260921,0.36202238669608594,36097,3,0,0.00003,0.00003,0.000010202573900776641,0.00008820964549540304,0.00008310939967310302,0.000028264577802185735,0.0002443495653539672,0.00003
6,any_2_to_5,37,rank,monte_carlo,100000,20260921,0.318672968369017,32000,1055,0.01055,0,0.01055,0.009935279208552347,0.01120232476925324,0.03296875,0.031067747568984092,0.0349818731740457,0.01389
6,any_2_to_5,38,rank,monte_carlo,100000,20260921,0.27491634951853083,27581,0,0,0,0,0,0.000038414524267635735,0,0,0.0001392648924980595,0
6,any_2_to_5,39,rank,monte_carlo,100000,20260921,0.23528311488261425,23549,1058,0.01058,0,0.01058,0.009964388388095179,0.011233213284838957,0.04492759777485243,0.04235527306078523,0.04764837218939128,0.01385
6,any_2_to_5,40,rank,monte_carlo,100000,20260921,0.2133721901199105,21587,1336,0.01313,0.00023,0.01336,0.012666857743786423,0.01409053034439278,0.0618890999212489,0.058752035696227514,0.065182067919261,0.017
6,any_2_to_5,41,rank,monte_carlo,100000,20260921,0.13838068779066454,13762,0,0,0,0,0,0.000038414524267635735,0,0,0.00027906757259214723,0
6,any_2_to_5,42,rank,monte_carlo,100000,20260921,0.11083890184551726,11057,0,0,0,0,0,0.000038414524267635735,0,0,0.0003473153435268433,0
6,any_2_to_5,43,rank,monte_carlo,100000,20260921,0.08900548762876673,8925,0,0,0,0,0,0.000038414524267635735,0,0,0.00043024618109475704,0
6,any_2_to_5,44,rank,monte_carlo,100000,20260921,0.0687420303637003,6922,180,0.0018,0,0.0018,0.0015557221937174512,0.0020825540382628208,0.026004045073678126,0.022509583586762045,0.0300243351791537,0.00203
6,any_2_to_5,45,rank,monte_carlo,100000,20260921,0.053308786689798666,5448,0,0,0,0,0,0.000038414524267635735,0,0,0.0007046426293823355,0
6,any_2_to_5,46,rank,monte_carlo,100000,20260921,0.038797712210907276,3825,0,0,0,0,0,0.000038414524267635735,0,0,0.0010033321827677595,0
6,any_2_to_5,47,rank,monte_carlo,100000,20260921,0.0287816599634944,2932,199,0.00199,0,0.00199,0.0017322576222423673,0.0022860040122186834,0.06787175989085949,0.059321104516261915,0.0775533099616854,0.0024
6,any_2_to_5,48,rank,monte_carlo,100000,20260921,0.018765214760208503,1875,0,0,0,0,0,0.000038414524267635735,0,2.168404344971009e-19,0.002044664116442812,0
6,any_2_to_5,49,rank,monte_carlo,100000,20260921,0.012837475415698194,1299,190,0.0019,0,0.0019,0.0016485514958211283,0.00218971705325429,0.1462663587374904,0.1280924445421791,0.16652633336604855,0.00228
6,any_2_to_5,50,rank,monte_carlo,100000,20260921,0.008117289468979081,809,0,0,0,0,0,0.000038414524267635735,0,4.336808689942018e-19,0.00472613606390224,0
6,2,2,value,exact,,,0.06079970449718349,,,0,0.06079970449718349,0.06079970449718349,,,1,,,0.06787330316742081
6,2,3,value,exact,,,0.1411963148598228,,,0.1411963148598228,0,0.1411963148598228,,,1,,,0.18099547511312217
6,2,4,value,exact,,,0.19759609244679868,,,0,0.06079970449718349,0.06079970449718349,,,0.30769689695940405,,,0.06787330316742081
6,2,5,value,exact,,,0.27153447303635037,,,0.1411963148598228,0,0.1411963148598228,,,0.5199940666131215,,,0.18099547511312217
6,2,6,value,exact,,,0.32360977124073853,,,0,0.06079970449718349,0.06079970449718349,,,0.18787969307624403,,,0.06787330316742081
6,2,7,value,exact,,,0.3912156679365691,,,0.1411963148598228,0,0.1411963148598228,,,0.36091682013798104,,,0.18099547511312217
6,2,8,value,exact,,,0.43904193428598937,,,0,0.06079970449718349,0.06079970449718349,,,0.13848268183325493,,,0.06787330316742081
6,2,9,value,exact,,,0.5004410929674652,,,0.1411963148598228,0,0.1411963148598228,,,0.2821437264925051,,,0.18099547511312217
6,2,10,value,exact,,,0.5440937749895376,,,0,0.06079970449718349,0.06079970449718349,,,0.11174490003741104,,,0.06787330316742081
6,2,11,value,exact,,,0.7220697771743722,,,0.1411963148598228,0,0.1411963148598228,,,0.19554386476658392,,,0.18099547511312217
6,2,12,value,exact,,,0.6782357460169011,,,0,0.06079970449718349,0.06079970449718349,,,0.0896439104754417,,,0.06787330316742081
6,2,13,value,exact,,,0.6427467222568242,,,0.1411963148598228,0,0.1411963148598228,,,0.2196764448118097,,,0.18099547511312217
6,2,14,value,exact,,,0.5932089366024642,,,0,0.06079970449718349,0.06079970449718349,,,0.10249290047012237,,,0.06787330316742081
6,2,15,value,exact,,,0.5537726710978991,,,0.1411963148598228,0,0.1411963148598228,,,0.2549716196357067,,,0.18099547511312217
6,2,16,value,exact,,,0.4984053850672839,,,0,0.06079970449718349,0.06079970449718349,,,0.12198845822858763,,,0.06787330316742081
6,2,17,value,exact,,,0.4549464302906105,,,0.1411963148598228,0,0.1411963148598228,,,0.3103581113267105,,,0.18099547511312217
6,2,18,value,exact,,,0.3936238980043736,,,0,0.06079970449718349,0.06079970449718349,,,0.15446141559349108,,,0.06787330316742081
6,2,19,value,exact,,,0.34606680642797216,,,0.34606680642797216,0,0.34606680642797216,,,1,,,0.7239819004524887
6,2,20,value,exact,,,0.6080430208089782,,,0,0.6080430208089782,0.6080430208089782,,,1,,,1.3574660633484164
6,2,21,value,exact,,,0,,,0,0,0,,,,,,0
6,2,22,value,exact,,,0,,,0,0,0,,,,,,0
6,2,23,value,exact,,,0,,,0,0,0,,,,,,0
6,2,24,value,exact,,,0,,,0,0,0,,,,,,0
6,2,25,value,exact,,,0,,,0,0,0,,,,,,0
6,2,26,value,exact,,,0,,,0,0,0,,,,,,0
6,2,27,value,exact,,,0,,,0,0,0,,,,,,0
6,2,28,value,exact,,,0,,,0,0,0,,,,,,0
6,2,29,value,exact,,,0,,,0,0,0,,,,,,0
6,2,30,value,exact,,,0,,,0,0,0,,,,,,0
6,2,31,value,exact,,,0,,,0,0,0,,,,,,0
6,2,32,value,exact,,,0,,,0,0,0,,,,,,0
6,2,33,value,exact,,,0,,,0,0,0,,,,,,0
6,2,34,value,exact,,,0,,,0,0,0,,,,,,0
6,2,35,value,exact,,,0,,,0,0,0,,,,,,0
6,2,36,value,exact,,,0,,,0,0,0,,,,,,0
6,2,37,value,exact,,,0,,,0,0,0,,,,,,0
6,2,38,value,exact,,,0,,,0,0,0,,,,,,0
6,2,39,value,exact,,,0,,,0,0,0,,,,,,0
6,2,40,value,exact,,,0,,,0,0,0,,,,,,0
6,2,41,value,exact,,,0,,,0,0,0,,,,,,0
6,2,42,value,exact,,,0,,,0,0,0,,,,,,0
6,2,43,value,exact,,,0,,,0,0,0,,,,,,0
6,2,44,value,exact,,,0,,,0,0,0,,,,,,0
6,2,45,value,exact,,,0,,,0,0,0,,,,,,0
6,2,46,value,exact,,,0,,,0,0,0,,,,,,0
6,2,47,value,exact,,,0,,,0,0,0,,,,,,0
6,2,48,value,exact,,,0,,,0,0,0,,,,,,0
6,2,49,value,exact,,,0,,,0,0,0,,,,,,0
6,2,50,value,exact,,,0,,,0,0,0,,,,,,0
6,3,2,value,exact,,,0,,,0,0,0,,,,,,0
6,3,3,value,exact,,,0.003453689167974882,,,0,0.003453689167974882,0.003453689167974882,,,1,,,0.0036199095022624436
6,3,4,value,exact,,,0.018142969135280955,,,0,0,0,,,0,,,0
6,3,5,value,exact,,,0.0359829692924633,,,0,0,0,,,0,,,0
6,3,6,value,exact,,,0.0640402151040449,,,0.04336071580841829,0.003453689167974882,0.046678442244328176,,,0.7288926523511924,,,0.06153846153846154
6,3,7,value,exact,,,0.09485424284279997,,,0,0,0,,,0,,,0
6,3,8,value,exact,,,0.13432430255244487,,,0,0,0,,,0,,,0
6,3,9,value,exact,,,0.1755618777789348,,,0.04336071580841829,0.003453689167974882,0.046678442244328176,,,0.26588028582779827,,,0.06153846153846154
6,3,10,value,exact,,,0.22483991960122837,,,0,0,0,,,0,,,0
6,3,11,value,exact,,,0.27549055628798164,,,0,0,0,,,0,,,0
