hand_size,total,method,ability_probability,can_play_2_cards_probability,can_play_3_cards_probability,can_play_4_cards_probability,can_play_5_cards_probability,highest_available_tier_0_probability,highest_available_tier_2_probability,highest_available_tier_3_probability,highest_available_tier_4_probability,highest_available_tier_5_probability,probability_can_play_at_least_4_cards,five_card_option_given_ability,four_or_five_card_option_given_ability,mean_minimum_cards_given_ability,mean_maximum_cards_given_ability,both_two_and_five_available_probability
12,2,exact,0.22448979591836735,0.22448979591836735,0,0,0,0.7755102040816326,0.22448979591836735,0,0,0,0,0,0,2,2,0
12,3,exact,0.44164278107172567,0.4270436759347587,0.034333733493397356,0,0,0.5583572189282744,0.40730904757832825,0.034333733493397356,0,0,0,0,0,2.0330563653764235,2.0777409593565195,0
12,4,exact,0.6086938456613077,0.5701992733321785,0.13775393598697575,0.001828423677163173,0,0.3913061543386923,0.4700811387839221,0.13678428320022237,0.001828423677163173,0,0.001828423677163173,0,0.0030038478131427554,2.06385346262873,2.230725399239035,0
12,5,exact,0.7378609555163705,0.6934432790968705,0.25297679901700165,0.019734628356430455,0,0.2621390444836295,0.4785606127902717,0.2395657143696684,0.019734628356430455,0,0.019734628356430455,0,0.026745727916474112,2.063596624557863,2.37816741622716,0
12,6,exact,0.829009926081294,0.7797331968657383,0.3807857992803621,0.057915122667878224,0.0009696527867533551,0.170990073918706,0.43805537591232246,0.33267808214628775,0.057306815235930425,0.0009696527867533551,0.05827646802268378,0.0011696516003576408,0.07029646592792317,2.0633773169548704,2.5430582394911654,0.0007774372134961452
12,7,exact,0.8964870078027858,0.849795911350174,0.5102496875104039,0.11241521477777082,0.006119082248334402,0.10351299219721417,0.3737399902190154,0.4090784053816968,0.10754952995373923,0.006119082248334402,0.11366861220207364,0.00682562289812962,0.12679337370506444,2.055514239933248,2.7167250684524444,0.005170902272590682
12,8,exact,0.9410752407159488,0.898140398846859,0.6236003602194091,0.18983195265057698,0.01653362106593014,0.05892475928405114,0.30142981183285344,0.44746231099099,0.17564949682617528,0.01653362106593014,0.19218311789210543,0.01756886203206423,0.20421652762418535,2.048064583970213,2.901481763770255,0.015017457022503556
12,9,exact,0.9660960978805045,0.9345376199743122,0.7198797095951747,0.2773292775138791,0.03727820384155948,0.03390390211949542,0.23224635395522783,0.45254442089675534,0.24402711918696193,0.03727820384155948,0.2813053230285214,0.03858643454139112,0.29117737215342293,2.034083265256032,3.0893670651442093,0.035139996998674386
12,10,exact,0.9833329666018146,0.9590742726316664,0.8033354311868607,0.37194025647797424,0.06739775721790744,0.01666703339818548,0.16780962443028655,0.43931674691318007,0.30880883804044046,0.06739775721790744,0.3762065952583479,0.06854011764785989,0.38258312091217306,2.025564777967946,3.28046931956228,0.06482000671911321
12,11,exact,0.9924409319822172,0.986893017375014,0.8661777608150755,0.4696866131370329,0.10914259190689765,0.007559068017782796,0.11774774419866031,0.4006885637048541,0.36486203217180513,0.10914259190689765,0.4740046240787028,0.10997389203698553,0.4776149479566167,2.0056728516200257,3.468944253294139,0.10910200930165122
12,12,exact,0.995058829102836,0.9776109615097859,0.9140699487126112,0.5652859273720423,0.1611051012804958,0.004941170897163941,0.07603006865352563,0.34991705145024093,0.40800660771857367,0.1611051012804958,0.5691117089990695,0.16190510205889155,0.5719377511701408,2.0176139911528344,3.6574352415081495,0.15939759162464154
12,13,exact,0.9954710761253968,0.9636452075873727,0.9413405274993075,0.6503539836585829,0.22411040605002974,0.0045289238746032455,0.047496243838778505,0.2943058299138332,0.4295585963227553,0.22411040605002974,0.653669002372785,0.22513000269412065,0.6566428880254519,2.032660776890859,3.8340605613733043,0.21686470545577452
12,14,exact,0.9970240920530077,0.9427616349462571,0.9624601202053062,0.727180490515381,0.29312905027925956,0.0029759079469923472,0.02912069988545752,0.23779548805425832,0.43697885383403223,0.29312905027925956,0.7301079041132919,0.2940039790569826,0.7322871231826512,2.0555683069412356,3.9970834831684696,0.27299375626895367
12,15,exact,0.997051216784515,0.9143946674237285,0.9720110041519862,0.791151835007694,0.36760299568448895,0.0029487832154849723,0.018356114805515914,0.18491226346550454,0.4261798428290056,0.36760299568448895,0.7937828385134946,0.3686901831081524,0.7961304546354601,2.0845199077506784,4.146410234650465,0.32880219626149176
12,16,exact,0.9983090287577974,0.8730077358129583,0.9799629885717968,0.8431095895803414,0.44407688620178076,0.0016909712422026014,0.01063755235706672,0.14195647456945326,0.4016381156294967,0.44407688620178076,0.8457150018312775,0.4448290793827124,0.8471475038982732,2.128085905471468,4.28132101266043,0.3700199852890487
12,17,exact,0.997642213434083,0.8209243021020995,0.9827862405271967,0.883431158230075,0.5191634272381219,0.0023577865659169775,0.006300708102233728,0.10507278077245111,0.3671052973212763,0.5191634272381219,0.8862687245593982,0.5203903967245513,0.8883632956034258,2.180182976338296,4.402438093391416,0.4025235089144725
12,18,exact,0.9988722979461483,0.7461296540162888,0.9850795623667062,0.914696718577695,0.5906963904629813,0.001127702053851726,0.0036895941147832025,0.07713076945233688,0.32735554391604693,0.5906963904629813,0.9180519343790282,0.5913632720394326,0.919088392246636,2.257152649565779,4.5067579047110256,0.4104380108397004
12,19,exact,0.9980213301162493,0.6574541016462414,0.9844591993860109,0.938098493164838,0.657027774090918,0.0019786698837506935,0.0019326591157965954,0.05455495274822717,0.2845059441613076,0.657027774090918,0.9415337182522255,0.6583303926123377,0.9434003962045139,2.3471576464356754,4.599794298025046,0.4034145190679993
12,20,exact,0.9999999477709517,0.9473563636955131,0.9823859218071606,0.9554488251834562,0.7168848360931429,5.222904825378133e-8,0.0019335433416152836,0.03847629773450177,0.24270527060169178,0.7168848360931429,0.9595901066948347,0.7168848735353576,0.9595901568133154,2.052766729049824,4.674541486906071,0.6664355583434574
12,21,exact,0.9979085775826855,0,0.9934274717784491,0.9671116370478016,0.7696521568649278,0.0020914224173145574,0,0.02626284675977468,0.20199357395798295,0.7696521568649278,0.9716457308229107,0.7712651981901172,0.9736821114180686,3.0045786337167035,4.744947309608185,0
12,22,exact,0.9987453225303476,0,0.9871514630058497,0.9790087441489311,0.8149170522470743,0.0012546774696523286,0,0.01719316053774256,0.16663510974553078,0.8149170522470743,0.9815521619926051,0.8159407947788536,0.9827852404913565,3.0117018834172686,4.79872603527021,0
12,23,exact,0.9979472404905841,0,0.9742877692862904,0.9824768048573858,0.854142021122478,0.0020527595094158727,0,0.011536836606472993,0.13226838276163325,0.854142021122478,0.9864104038841112,0.8558989758843237,0.9884394323283047,3.024213604378774,4.844338408212628,0
12,24,exact,0.9988339623238108,0,0.9534847095667496,0.9877492958607416,0.8856768190352344,0.001166037676189199,0,0.0076289461961278095,0.1055281970924486,0.8856768190352344,0.9912050161276831,0.8867107571859956,0.9923621477804191,3.0461429857122595,4.8790729049664145,0
12,25,exact,0.9979395546123075,0,0.9219456146748833,0.9881098755141509,0.9116855367479524,0.002060445387692474,0,0.005277889831741428,0.08097612803261373,0.9116855367479524,0.9926616647805662,0.9135678935004593,0.9947112129112952,3.0772481302196604,4.908279106411754,0
12,26,exact,0.9988247392427444,0,0.8757361727899805,0.9898167824596772,0.9320202663832765,0.0011752607572556107,0,0.0034838247667457307,0.06332064809272218,0.9320202663832765,0.9953409144759987,0.9331169220837326,0.9965120760130681,3.12528057387345,4.929628998096801,0
12,27,exact,0.997924354403878,0,0.8087340789245286,0.9883468198621439,0.9476793948496921,0.002075645596122068,0,0.002544441681290311,0.04770051787289546,0.9476793948496921,0.9953799127225875,0.949650532795945,0.9974502659745083,3.19249012444456,4.947100798770452,0
12,28,exact,0.9986982981728927,0,0.7193852411714706,0.9879300675741883,0.9596510049946729,0.0013017018271073006,0,0.0017882184157669782,0.037259074762452826,0.9596510049946729,0.9969100797571258,0.960901812639857,0.998209450823098,3.284196320151015,4.9591112634629555,0
12,29,exact,0.9978175102408172,0,0.6208782960923721,0.9842962396628967,0.9687128590205353,0.002182489759182822,0,0.0013884947647926148,0.027716156455489284,0.9687128590205353,0.9964290154760246,0.9708316892401921,0.9986084682313727,3.3848150830291885,4.969440157471564,0
12,30,exact,0.9998280797123216,0,0.799558561663774,0.980269462700971,0.9752217844088429,0.00017192028767845833,0,0.0019334572865176876,0.02267283801696101,0.9752217844088429,0.9978946224258038,0.975389473647751,0.9980662102557931,3.203272836081416,4.973455683903545,0
12,31,exact,0.9977066244051271,0,0,0.988016672716974,0.9796471692030501,0.0022933755948728878,0,0,0.018059455202077062,0.9796471692030501,0.9977066244051271,0.9818990324807707,1,4.009712225469015,4.98189903248077,0
12,32,exact,0.998312732547878,0,0,0.977941843258288,0.9864691562673256,0.0016872674521220268,0,0,0.011843576280552376,0.9864691562673256,0.9983127325478779,0.9881364066645475,0.9999999999999999,4.020405318519377,4.988136406664547,0
12,33,exact,0.9966620258171691,0,0,0.9584774276999549,0.9863846243449571,0.0033379741828308317,0,0,0.01027740147221211,0.9863846243449571,0.9966620258171692,0.9896881779319469,1.0000000000000002,4.038312484200355,4.989688177931947,0
12,34,exact,0.996629221924074,0,0,0.9276570011250949,0.9891747849415651,0.0033707780759259626,0,0,0.007454436982509,0.9891747849415651,0.9966292219240741,0.9925203507798843,1.0000000000000002,4.069205497171579,4.992520350779884,0
12,35,exact,0.9942208689128015,0,0,0.8824272870389416,0.9871847828273584,0.0057791310871984775,0,0,0.007036086085443065,0.9871847828273584,0.9942208689128015,0.9929230150910661,1,4.11244340706317,4.9929230150910655,0
12,36,exact,0.9923786233381765,0,0,0.8180446730150058,0.9864634447817764,0.0076213766618235266,0,0,0.005915178556400122,0.9864634447817764,0.9923786233381765,0.9940393934156879,1,4.175672819046367,4.994039393415688,0
12,37,exact,0.9879219943026092,0,0,0.7311878613889728,0.9817580408767651,0.012078005697390828,0,0,0.0061639534258440525,0.9817580408767651,0.9879219943026092,0.9937606881298403,1,4.259872879027124,4.993760688129839,0
12,38,exact,0.9830421081682605,0,0,0.6237627292392073,0.9770048045491798,0.016957891831739423,0,0,0.0060373036190808005,0.9770048045491798,0.9830421081682607,0.9938585503419276,1.0000000000000002,4.365477100058829,4.993858550341928,0
12,39,exact,0.9736756955337983,0,0,0.5105913529074966,0.9673367416922259,0.026324304466201705,0,0,0.006338953841572304,0.9673367416922259,0.9736756955337983,0.9934896661479291,1,4.47560429489043,4.993489666147929,0
12,40,exact,0.9707487038723652,0,0,0.5441055704978052,0.9548625256837381,0.029251296127634812,0,0,0.01588617818862714,0.9548625256837381,0.9707487038723652,0.9836351280972548,1,4.439499050240973,4.983635128097254,0
12,41,exact,0.9490280671335277,0,0,0,0.9490280671335277,0.05097193286647224,0,0,0,0.9490280671335277,0.9490280671335277,1,1,5,5,0
12,42,exact,0.9223795985367346,0,0,0,0.9223795985367346,0.07762040146326543,0,0,0,0.9223795985367346,0.9223795985367346,1,1,5,5,0
12,43,exact,0.8808645739616472,0,0,0,0.8808645739616472,0.11913542603835278,0,0,0,0.8808645739616472,0.8808645739616472,1,1,5,5,0
12,44,exact,0.8236967589895273,0,0,0,0.8236967589895273,0.17630324101047262,0,0,0,0.8236967589895273,0.8236967589895273,1,1,5,5,0
12,45,exact,0.7518077879918271,0,0,0,0.7518077879918271,0.24819221200817282,0,0,0,0.7518077879918271,0.7518077879918271,1,1,5,5,0
12,46,exact,0.6618310639686935,0,0,0,0.6618310639686935,0.3381689360313065,0,0,0,0.6618310639686935,0.6618310639686935,1,1,5,5,0
12,47,exact,0.5558791570724122,0,0,0,0.5558791570724122,0.4441208429275878,0,0,0,0.5558791570724122,0.5558791570724122,1,1,5,5,0
12,48,exact,0.44091584886334645,0,0,0,0.44091584886334645,0.5590841511366536,0,0,0,0.44091584886334645,0.44091584886334645,1,1,4.999999999999999,4.999999999999999,0
12,49,exact,0.3312473507061785,0,0,0,0.3312473507061785,0.6687526492938215,0,0,0,0.3312473507061785,0.3312473507061785,1,1,5,5,0
12,50,exact,0.2772484279404984,0,0,0,0.2772484279404984,0.7227515720595016,0,0,0,0.2772484279404984,0.2772484279404984,1,1,5,5,0
