hand_size,total,method,ability_probability,can_play_2_cards_probability,can_play_3_cards_probability,can_play_4_cards_probability,can_play_5_cards_probability,highest_available_tier_0_probability,highest_available_tier_2_probability,highest_available_tier_3_probability,highest_available_tier_4_probability,highest_available_tier_5_probability,probability_can_play_at_least_4_cards,five_card_option_given_ability,four_or_five_card_option_given_ability,mean_minimum_cards_given_ability,mean_maximum_cards_given_ability,both_two_and_five_available_probability
7,2,exact,0.08274078862314156,0.08274078862314156,0,0,0,0.9172592113768584,0.08274078862314156,0,0,0,0,0,0,2,2,0
7,3,exact,0.1898816425452982,0.18572385333554187,0.0059469941822883,0,0,0.8101183574547018,0.1839346483630099,0.0059469941822883,0,0,0,0,0,2.0218967413280327,2.0313194793481397,0
7,4,exact,0.27680718911061186,0.25913369973336237,0.02987746867052521,0.0001292824822236587,0,0.7231928108893881,0.24683072545890197,0.029847181169486224,0.0001292824822236587,0,0.0001292824822236587,0,0.0004670488603964601,2.064114445549059,2.1087607089637523,0
7,5,exact,0.37734668335419275,0.34928431203122395,0.05878932516577399,0.0017892049725319573,0,0.6226533166458073,0.317352435886473,0.058205042495187785,0.0017892049725319573,0,0.0017892049725319573,0,0.004741541535830958,2.0766804613657306,2.1637312719726736,0
7,6,exact,0.4575877515312679,0.4138071538300085,0.10186299525146998,0.005671267297212772,0.000030287501038983872,0.5424122484687321,0.3526782462789428,0.09921491687830046,0.005664300872985642,0.000030287501038983872,0.005694588374024626,0.00006618949248014184,0.012444800707554566,2.1001848862664576,2.2417774093759344,0.000009986204686101295
7,7,exact,0.5493523617374083,0.4918141824437738,0.14948744459001845,0.012800460680963483,0.0002071091013791128,0.45064763826259174,0.39402531951370173,0.14239146879131642,0.012728464331010993,0.0002071091013791128,0.012935573432390105,0.00037700593608826867,0.023546951525755592,2.1113765990505136,2.306669701436552,0.0000711591830925781
7,8,exact,0.6246667627415301,0.5478939572698075,0.20714264785114217,0.02396760881823732,0.0006440504046206827,0.3753332372584699,0.4075102239002767,0.19281065019760127,0.02370183823903147,0.0006440504046206827,0.024345888643652155,0.001031030371768272,0.03897420207984687,2.1310041329283944,2.3876410469268396,0.00028370986906112335
7,9,exact,0.6977071793635977,0.614446270929919,0.26606562072633794,0.03936077526435038,0.0016332527460567947,0.3022928206364023,0.41753457947613687,0.23991832839305224,0.038621018748351825,0.0016332527460567947,0.04025427149440862,0.002340885681506875,0.057695079949049544,2.1282986707183857,2.461597835959905,0.0007899267299604678
7,10,exact,0.7623005524703299,0.662526916409487,0.3340606718742432,0.059959505043033365,0.0032441710762437757,0.2376994475296701,0.40967830667455196,0.29112650966598835,0.05825156505354579,0.0032441710762437757,0.06149573612978956,0.004255763774184127,0.08067124696486834,2.140696793706278,2.5475034114160056,0.0016276915662016603
7,11,exact,0.857283889859936,0.817635996261452,0.40173789860354586,0.0858588763905192,0.005955904029583085,0.142716110140064,0.43277789305432557,0.33620507478590955,0.08234501799011784,0.005955904029583085,0.08830092201970093,0.006947411586792057,0.10300079479404148,2.047687816870022,2.605123727380029,0.005218718811797116
7,12,exact,0.8693605001952392,0.7774156898225026,0.4930347119278936,0.11783643792676823,0.00987557906532712,0.13063949980476072,0.3566340091861124,0.3913241408425606,0.11152677110123918,0.00987557906532712,0.1214023501665663,0.011359590254111249,0.1396455787205676,2.108008414832289,2.740779481120193,0.0074005550416281225
7,13,exact,0.8784443586016204,0.7416135314867426,0.5597036309720643,0.15663385969203023,0.015562244252999001,0.1215556413983796,0.29537961630250903,0.4217617937376331,0.14574070430847924,0.015562244252999001,0.16130294856147825,0.017715685803677144,0.1836234099314537,2.1620055197698154,2.8650860212971336,0.009884608507887607
