hand_size,total,method,ability_probability,can_play_2_cards_probability,can_play_3_cards_probability,can_play_4_cards_probability,can_play_5_cards_probability,highest_available_tier_0_probability,highest_available_tier_2_probability,highest_available_tier_3_probability,highest_available_tier_4_probability,highest_available_tier_5_probability,probability_can_play_at_least_4_cards,five_card_option_given_ability,four_or_five_card_option_given_ability,mean_minimum_cards_given_ability,mean_maximum_cards_given_ability,both_two_and_five_available_probability
5,2,exact,0.04168436605411395,0.04168436605411395,0,0,0,0.958315633945886,0.04168436605411395,0,0,0,0,0,0,2,2,0
5,3,exact,0.1016514298026903,0.1001785329516422,0.001754547973035368,0,0,0.8983485701973097,0.09989688182965493,0.001754547973035368,0,0,0,0,0,2.0144896815903826,2.0172604357502992,0
5,4,exact,0.14771600948071537,0.14024994613229907,0.00963616215717056,0.00001846892603195124,0,0.8522839905192846,0.1380629174746822,0.009634623080001231,0.00001846892603195124,0,0.00001846892603195124,0,0.0001250299550934078,2.0506475509757545,2.0654740198172483,0
5,5,exact,0.20955920829870409,0.1962200264721273,0.019216917536245267,0.00028165112198725645,0,0.7904407917012959,0.1900944993381968,0.019183057838520024,0.00028165112198725645,0,0.00028165112198725645,0,0.001344016921393371,2.06471845416021,2.09422807159277,0
5,6,exact,0.25793086465355375,0.23467848677932712,0.03509865484655401,0.0009095946070735986,0.0000015390771693292702,0.7420691353464463,0.222090374611383,0.034929356357927786,0.0009095946070735986,0.0000015390771693292702,0.0009111336842429279,0.000005967014344702484,0.0035324724920638706,2.092685633816264,2.142492302551495,0
5,7,exact,0.3213316095669037,0.28812448056145534,0.0522347400498661,0.002176255117431588,0.000010773540185304892,0.6786683904330963,0.2674146581709607,0.0517299227383261,0.002176255117431588,0.000010773540185304892,0.002187028657616893,0.00003352779454167505,0.0068061422919600345,2.107844545985765,2.1746319127127816,0
5,8,exact,0.37344322344322345,0.3249699879951981,0.07533321020715979,0.0041539692800197005,0.00003539877489457321,0.6265567765567766,0.2949872256594946,0.0742666297288146,0.0041539692800197005,0.00003539877489457321,0.004189368054914273,0.00009479024567158889,0.011218219509481086,2.13648971113703,2.221401164683628,0
5,9,exact,0.4357712315695509,0.3758918952196263,0.09983531874288176,0.0070151137378028135,0.00009234463015975621,0.5642287684304491,0.33089081786560776,0.09777295533598054,0.0070151137378028135,0.00009234463015975621,0.00710745836796257,0.00021191079968072108,0.01631006788209283,2.1462608339396336,2.2571996694191525,0
5,10,exact,0.4907563025210084,0.41112444977991197,0.12981808107858528,0.011076738387662757,0.0001862283374888417,0.5092436974789916,0.35329824237387264,0.12619509342198418,0.011076738387662757,0.0001862283374888417,0.0112629667251516,0.0003794721260474686,0.02295022329268905,2.173870364795022,2.303424030307592,0
5,11,exact,0.6486840890202235,0.5927417120694431,0.1612106381013944,0.016272662911318375,0.00035398774894573214,0.35131591097977655,0.47663373041524304,0.15542370794471635,0.016272662911318375,0.00035398774894573214,0.016626650660264107,0.0005457012973455191,0.025631352674885404,2.0921452229782957,2.2914068653968434,0
5,12,exact,0.654440237633515,0.5504386369932588,0.21562932865453874,0.023015359990149906,0.0005971619416997568,0.34555976236648506,0.42512081755779235,0.20570689814387294,0.023015359990149906,0.0005971619416997568,0.02361252193184966,0.0009124774232390126,0.03608048615291992,2.169198713124623,2.3873984045755563,0
5,13,exact,0.6679333271770247,0.5191584326038108,0.2670191153384431,0.03197740634715425,0.0009588450764921353,0.33206667282297536,0.3834733893557423,0.251523686397636,0.03197740634715425,0.0009588450764921353,0.03293625142364638,0.0014355401018012225,0.04931068728498581,2.2397052419103973,2.476626964650689,0
5,14,exact,0.6722058053990827,0.47433127096992644,0.30719980299812233,0.04510881275587158,0.0014559670021854895,0.3277941946009173,0.33852925785698895,0.2871117677840367,0.04510881275587158,0.0014559670021854895,0.04656477975805707,0.0021659542218935386,0.06927161203318077,2.3245542736383222,2.567828024150619,0
5,15,exact,0.6768399667559332,0.4414381137070213,0.34465478499091945,0.05937913626989257,0.0022024194293101857,0.32316003324406684,0.297466678979284,0.3177917320774464,0.05937913626989257,0.0022024194293101857,0.06158155569920276,0.0032539736680537554,0.09098392341451213,2.3890647383859744,2.654744525547445,0
5,16,exact,0.6793686705451412,0.3940868655154369,0.37102841136454584,0.0772585957459907,0.0032105149752208574,0.3206313294548589,0.26041493520485115,0.3384846246190784,0.0772585957459907,0.0032105149752208574,0.08046911072121156,0.004725733043657527,0.11844689667046507,2.4823238101279297,2.739853606486442,0
5,17,exact,0.679694954905039,0.3595807553790747,0.3950210853572198,0.09476559854711115,0.004612614276479823,0.32030504509496105,0.2254717271523994,0.3548450149290485,0.09476559854711115,0.004612614276479823,0.09937821282359098,0.006786300594395698,0.14621001981318993,2.5514859892442687,2.8212714407019526,0
5,18,exact,0.6740665496968018,0.3097054206297904,0.4061301443654385,0.114896727921938,0.006356388709329886,0.3259334503031982,0.19100563302243975,0.36180780004309415,0.114896727921938,0.006356388709329886,0.1212531166312679,0.009429912687684946,0.17988300515106126,2.649994976801958,2.9059497497534066,0
5,19,exact,0.6657155169760212,0.2735863576199711,0.4172145781389479,0.1339997537476529,0.00852033120940684,0.33428448302397884,0.15893126481361775,0.36426416720534366,0.1339997537476529,0.00852033120940684,0.14252008495705976,0.012798757114916008,0.21408556856906383,2.721435143870422,2.9881468158005466,0
5,20,exact,0.8771400868039524,0.49230769230769234,0.4148859543817527,0.1543171114599686,0.011138301474435928,0.12285991319604765,0.344063779357897,0.3676208945116508,0.1543171114599686,0.011138301474435928,0.16545541293440452,0.012698429409401083,0.1886305453639415,2.5676497991798746,2.809072612837398,0
5,21,exact,0.6033013205282113,0,0.48216055653030443,0.1725197771416259,0.014124111182934712,0.3966986794717887,0,0.4166574322036507,0.1725197771416259,0.014124111182934712,0.1866438883245606,0.023411371237458196,0.30937092622497064,3.2242078221582746,3.3327822974624293,0
5,22,exact,0.5805768461230646,0,0.4258241758241758,0.19713885554221688,0.017539323421676363,0.4194231538769354,0,0.36589866715917135,0.19713885554221688,0.017539323421676363,0.21467817896389324,0.030210166903484402,0.36976703497126373,3.2967600152694416,3.3999772018747483,0
5,23,exact,0.5608889709730046,0,0.3795225782620741,0.21735001692984887,0.021436266814418074,0.4391110290269954,0,0.32210268722873764,0.21735001692984887,0.021436266814418074,0.23878628374426694,0.03821837818852351,0.4257282565746147,3.3615736269043333,3.463946634763138,0
5,24,exact,0.5314202604118571,0,0.32663680856958166,0.2289561978637609,0.026010404161664665,0.468579739588143,0,0.2764536583864315,0.2289561978637609,0.026010404161664665,0.25496660202542554,0.048945074358862965,0.47978336736319266,3.4342963059501566,3.5287284417220555,0
5,25,exact,0.5066657432203651,0,0.28624680641487366,0.23765967925631792,0.03055683811986333,0.49333425677963494,0,0.23844922584418382,0.23765967925631792,0.03055683811986333,0.26821651737618124,0.06030965884064751,0.5293756701832619,3.495347827011461,3.5896853290239092,0
5,26,exact,0.47395265798627145,0,0.2382322159633084,0.23831840428479084,0.03555883892018346,0.5260473420137286,0,0.20007541478129715,0.23831840428479084,0.03555883892018346,0.2738772432049743,0.07502614094678937,0.5778578062387562,3.5723763257194445,3.6528839471855457,0
5,27,exact,0.44480099732200573,0,0.20330593775971928,0.23716101825345523,0.03994213069843322,0.5551990026779943,0,0.16769784837011728,0.23716101825345523,0.03994213069843322,0.2771031489518885,0.08979775436411135,0.6229823013442675,3.632726077403505,3.712780055708379,0
5,28,exact,0.40898513251454427,0,0.1606796564779758,0.22936867054514112,0.04444854865022932,0.5910148674854557,0,0.13516791331917383,0.22936867054514112,0.04444854865022932,0.27381721919537044,0.10868010868010868,0.6695040905567221,3.7158060315955055,3.778184199236831,0
5,29,exact,0.378012743558962,0,0.13232985501893066,0.22041585865115276,0.04816849816849817,0.6219872564410379,0,0.10942838673931111,0.22041585865115276,0.04816849816849817,0.2685843568196509,0.12742559342046336,0.7105166727739098,3.7773584137453686,3.837942266194373,0
5,30,exact,0.40494659402222427,0,0.16263736263736264,0.20581309446855664,0.05157909317573183,0.5950534059777757,0,0.1475544063779358,0.20581309446855664,0.05157909317573183,0.25739218764428845,0.1273725818098894,0.6356200828550795,3.725745885751207,3.7629926646649685,0
5,31,exact,0.2582663834764675,0,0,0.20431249422846062,0.0539538892480069,0.7417336165235325,0,0,0.20431249422846062,0.0539538892480069,0.2582663834764675,0.2089079055576082,1,4.208907905557608,4.208907905557608,0
5,32,exact,0.22681841967556254,0,0,0.17028195893742112,0.05653646073814141,0.7731815803244375,0,0,0.17028195893742112,0.05653646073814141,0.22681841967556254,0.2492586837480407,1,4.249258683748041,4.249258683748041,0
5,33,exact,0.20121125373226215,0,0,0.14377751100440175,0.05743374272786037,0.7987887462677379,0,0,0.14377751100440175,0.05743374272786037,0.20121125373226212,0.2854400122384977,0.9999999999999999,4.285440012238498,4.285440012238498,0
5,34,exact,0.17321544002216271,0,0,0.11635269492412349,0.056862745098039215,0.8267845599778373,0,0,0.11635269492412349,0.056862745098039215,0.17321544002216271,0.3282775778577458,1,4.328277577857746,4.328277577857746,0
5,35,exact,0.15106658047834517,0,0,0.09578446763320712,0.05528211284513806,0.8489334195216548,0,0,0.09578446763320712,0.05528211284513806,0.15106658047834517,0.36594535118283517,1,4.365945351182836,4.365945351182836,0
5,36,exact,0.12641056422569028,0,0,0.07394957983193277,0.0524609843937575,0.8735894357743097,0,0,0.07394957983193277,0.0524609843937575,0.12641056422569028,0.41500474833808165,1,4.415004748338081,4.415004748338081,0
5,37,exact,0.10805399082710007,0,0,0.0590020623634069,0.04905192846369317,0.8919460091728999,0,0,0.0590020623634069,0.04905192846369317,0.10805399082710007,0.4539575825772359,1,4.453957582577236,4.453957582577236,0
5,38,exact,0.0869701726844584,0,0,0.04201680672268908,0.044953365961769326,0.9130298273155416,0,0,0.04201680672268908,0.044953365961769326,0.0869701726844584,0.5168825653004884,1,4.516882565300488,4.516882565300488,0
5,39,exact,0.07214270323514022,0,0,0.03167420814479638,0.04046849509034383,0.9278572967648598,0,0,0.03167420814479638,0.04046849509034383,0.07214270323514022,0.560950633613517,1,4.560950633613516,4.560950633613516,0
5,40,exact,0.06250038476929233,0,0,0.02689075630252101,0.03560962846677133,0.9374996152307077,0,0,0.02689075630252101,0.03560962846677133,0.06250038476929234,0.5697505479080993,1.0000000000000002,4.569750547908099,4.569750547908099,0
5,41,exact,0.031618801366700526,0,0,0,0.031618801366700526,0.9683811986332995,0,0,0,0.031618801366700526,0.031618801366700526,1,1,5,5,0
5,42,exact,0.025214701265121434,0,0,0,0.025214701265121434,0.9747852987348785,0,0,0,0.025214701265121434,0.025214701265121434,1,1,5,5,0
5,43,exact,0.020221934927817282,0,0,0,0.020221934927817282,0.9797780650721827,0,0,0,0.020221934927817282,0.020221934927817282,1,1,5,5,0
5,44,exact,0.015558531104749591,0,0,0,0.015558531104749591,0.9844414688952504,0,0,0,0.015558531104749591,0.015558531104749591,1,1,4.999999999999999,4.999999999999999,0
5,45,exact,0.012010958229445624,0,0,0,0.012010958229445624,0.9879890417705544,0,0,0,0.012010958229445624,0.012010958229445624,1,1,5,5,0
5,46,exact,0.008655770000307815,0,0,0,0.008655770000307815,0.9913442299996922,0,0,0,0.008655770000307815,0.008655770000307815,1,1,5,5,0
5,47,exact,0.006433342567796349,0,0,0,0.006433342567796349,0.9935666574322036,0,0,0,0.006433342567796349,0.006433342567796349,1,1,5,5,0
5,48,exact,0.004093945270415859,0,0,0,0.004093945270415859,0.9959060547295842,0,0,0,0.004093945270415859,0.004093945270415859,1,1,5,5,0
5,49,exact,0.0028011204481792717,0,0,0,0.0028011204481792717,0.9971988795518207,0,0,0,0.0028011204481792717,0.0028011204481792717,1,1,5,5,0
5,50,exact,0.0016806722689075631,0,0,0,0.0016806722689075631,0.9983193277310924,0,0,0,0.0016806722689075631,0.0016806722689075631,1,1,5.000000000000001,5.000000000000001,0
