hand_size,total,method,ability_probability,can_play_2_cards_probability,can_play_3_cards_probability,can_play_4_cards_probability,can_play_5_cards_probability,highest_available_tier_0_probability,highest_available_tier_2_probability,highest_available_tier_3_probability,highest_available_tier_4_probability,highest_available_tier_5_probability,probability_can_play_at_least_4_cards,five_card_option_given_ability,four_or_five_card_option_given_ability,mean_minimum_cards_given_ability,mean_maximum_cards_given_ability,both_two_and_five_available_probability
8,2,exact,0.10720103425985779,0.10720103425985779,0,0,0,0.8927989657401422,0.10720103425985779,0,0,0,0,0,0,2,2,0
8,3,exact,0.2385959728420413,0.23264307464013617,0.00936005171299289,0,0,0.7614040271579587,0.22923592112904842,0.00936005171299289,0,0,0,0,0,2.024949701082533,2.0392297137353177,0
8,4,exact,0.3459925838975738,0.32289031061083084,0.04496618942175888,0.0002585649644473174,0,0.6540074161024262,0.3008460036212118,0.044888015311914754,0.0002585649644473174,0,0.0002585649644473174,0,0.000747313602894627,2.067122004099825,2.1312315562643707,0
8,5,exact,0.4610227880141359,0.4265113230472103,0.08758944380427756,0.0034071535110877767,0,0.5389772119858641,0.37143775102963217,0.08617788347341593,0.0034071535110877767,0,0.0034071535110877767,0,0.007390423206115587,2.077657372009501,2.201708446769317,0
8,6,exact,0.5519477796574167,0.5012967993715668,0.14764982346742156,0.010669468385091174,0.00007817410984413215,0.4480522203425833,0.399672504310911,0.14155329135140857,0.010643809885252993,0.00007817410984413215,0.010721983995097125,0.0001416331630007703,0.019425721762576984,2.096706665782843,2.295454460479331,0.00003609650886137799
8,7,exact,0.6483094790609619,0.585250136488097,0.2138698257357451,0.02337650788866983,0.0005273327338952849,0.35169052093903813,0.42630466375691384,0.19835240778158555,0.023125074788567197,0.0005273327338952849,0.02365240752246248,0.0008133966121536511,0.03648320483717375,2.103877696655794,2.379733080437123,0.0002576666711182682
8,8,exact,0.7251665633164246,0.6460332343283859,0.2893377020155058,0.04310439543829107,0.0015948772829656544,0.27483343668357546,0.42253228490808076,0.2588170088121114,0.04222239231326678,0.0015948772829656544,0.04381726959623243,0.002199325456584426,0.06042373133675894,2.1164314583959483,2.4799537690979734,0.000948248271532812
8,9,exact,0.7921921313889535,0.7124178196148594,0.36434891041736556,0.06940646663561176,0.003968812743912053,0.2078078686110465,0.410600088513785,0.31059464692919553,0.06702858320206091,0.003968812743912053,0.07099739594597297,0.005009911846705064,0.08962143542311253,2.10798264124019,2.576322628658995,0.002577782933662566
8,10,exact,0.8495350156002058,0.7606252626527971,0.44714674996875575,0.10335280012049887,0.0077746875689956715,0.15046498439979422,0.3814395748574341,0.3622359225243265,0.09808483064944946,0.0077746875689956715,0.10585951821844514,0.009151697606605148,0.12460877571203374,2.1118445599236657,2.6847624121993534,0.005263807555802985
8,11,exact,0.9146073072840227,0.8845037929306309,0.5260711274239054,0.1449156869987256,0.013963172498297927,0.08539269271597726,0.36517443268490773,0.40088199780967915,0.13458770429113792,0.013963172498297927,0.14855087678943585,0.015266849922468195,0.16242039135961633,2.0338462678387383,2.7784181453798076,0.013503081538125343
8,12,exact,0.9255976816590628,0.8506555621133626,0.6194110730465957,0.19430002319483736,0.022751876433108408,0.07440231834093727,0.2882039854059226,0.4382143815566028,0.1764274382634289,0.022751876433108408,0.19917931469653732,0.024580740513877927,0.21518994552743878,2.082254277689552,2.9283999997088497,0.020156990047614197
8,13,exact,0.9315108822057726,0.8174592969140502,0.6823835057398752,0.2505241428623918,0.03516713272277293,0.06848911779422744,0.22707706579394016,0.44813651640119506,0.22113016728786442,0.03516713272277293,0.25629730001063733,0.037752787857398794,0.27514149851232844,2.1269172700987014,3.0691214328994243,0.027976761045270596
8,14,exact,0.9400843718022801,0.7717029442294719,0.7414681209185209,0.31490556325948393,0.05125034524827744,0.05991562819771994,0.17395674890369345,0.4452143868055061,0.269662890844803,0.05125034524827744,0.3209132360930804,0.054516750608270395,0.34136641956704644,2.187480815764516,3.210839408017892,0.034700268684052765
8,15,exact,0.9423286008822277,0.7285701568751033,0.7753006010392961,0.3804007052665702,0.07263828152765411,0.057671399117772304,0.13652540804741925,0.4187940598094595,0.31437085149769484,0.07263828152765411,0.38700913302534895,0.07708381286490576,0.41069445696864443,2.2388259562745727,3.342897378051638,0.04423065594747588
8,16,exact,0.9500030423706758,0.6690244753704513,0.8078558887678984,0.44417805662078397,0.09927540816369243,0.04999695762932418,0.10245533332761934,0.39519700363363636,0.35307529724572767,0.09927540816369243,0.45235070540942013,0.1045000949849135,0.4761571123820888,2.315994880343096,3.4728098334554955,0.05013429950361985
8,17,exact,0.9493920155410062,0.614626414620973,0.8248921187583647,0.5066743885343221,0.130682105618167,0.05060798445899387,0.07742125631770297,0.3553763553382642,0.3859122982668719,0.130682105618167,0.516594403885039,0.1376482037756537,0.5441318184992954,2.3790049443805046,3.600231773447951,0.057515781758041104
8,18,exact,0.9556674355977833,0.5393557682092264,0.8370011686450713,0.5643360552551389,0.1671477572266602,0.04433256440221669,0.05798217937522503,0.3205110438587067,0.4100264551371914,0.1671477572266602,0.5771742123638516,0.17490159337919362,0.6039488119659754,2.473388260215573,3.7181784841145826,0.05951429306275037
8,19,exact,0.9522686883050381,0.4723310253440307,0.8409012313860765,0.6164516270703352,0.2075260596422919,0.04773131169496191,0.041468829188261086,0.27916004657039645,0.42411375290408865,0.2075260596422919,0.6316398125463806,0.21792805139027688,0.6632999911722907,2.5520203352490265,3.837680638665384,0.06418351548024509
8,20,exact,0.9996730212282261,0.7823057608441513,0.8365516724966037,0.663732667905275,0.25078480738817027,0.0003269787717738961,0.06741489185631319,0.24883691411525116,0.43263640786849145,0.25078480738817027,0.6834212152566617,0.2508668355179267,0.6836447525781894,2.2298919026512265,3.8670746457912357,0.12503477730663887
8,21,exact,0.950479831487613,0,0.9018050327415295,0.703018874192624,0.2972695457366514,0.049520168512387046,0,0.22168908513143154,0.43152120061953003,0.2972695457366514,0.7287907463561814,0.3127573420168101,0.7667608740477301,3.0535051017365364,4.07951821606454,0
8,22,exact,0.9540765076162584,0,0.8607186479516021,0.7581989285194378,0.3446613105262504,0.04592349238374161,0,0.17449625244912834,0.43491894464087966,0.3446613105262504,0.77958025516713,0.361251228570107,0.8171045497335389,3.101506442451928,4.178355778303646,0
8,23,exact,0.95074394168588,0,0.8097612579508427,0.7823279112161955,0.3951450979594855,0.04925605831412002,0,0.141025975892385,0.4145728678340095,0.3951450979594855,0.809717965793495,0.4156167403589294,0.8516677627813072,3.156573260660637,4.267284503140236,0
8,24,exact,0.9541597817997666,0,0.7457970828455673,0.8131266660700192,0.44688850525385326,0.045840218200233436,0,0.1099894829252178,0.3972817936206955,0.44688850525385326,0.8441702988745488,0.4683581448076945,0.8847263477006417,3.232078215820791,4.353084492508336,0
8,25,exact,0.9483716260763657,0,0.682786713205171,0.8203426537245986,0.4982763093140195,0.051628373923634306,0,0.08901204809350861,0.3610832686688376,0.4982763093140195,0.8593595779828571,0.5254019580652203,0.906142227744864,3.3001980175229173,4.431544185810084,0
8,26,exact,0.9515272016441957,0,0.6046446588787558,0.8302976241138074,0.5434397193019384,0.048472798355804286,0,0.06981497084234202,0.33827251149991533,0.5434397193019384,0.8817122308018537,0.5711236823948903,0.9266285076015642,3.3966046948098745,4.497752189996454,0
8,27,exact,0.9452060098215619,0,0.528639585913352,0.8253723894263699,0.5876126665472042,0.05479399017843813,0,0.05640749243078241,0.3011858508435752,0.5876126665472042,0.8887985173907794,0.6216768201231974,0.9403225414939637,3.484825909396306,4.56199936161716,0
8,28,exact,0.9448026043596593,0,0.4395965732767169,0.8172552740349442,0.6258209620336191,0.055197395640340624,0,0.04424358286686197,0.27473805945917823,0.6258209620336191,0.9005590214927974,0.6623827656124739,0.9531716120777969,3.5978078784933456,4.6155543776902705,0
8,29,exact,0.9362519322110114,0,0.36641056935120164,0.8001476589592169,0.657821392842343,0.0637480677889885,0,0.03553951915926123,0.2428910202094073,0.657821392842343,0.9007124130517503,0.7026115196247028,0.9620406453257377,3.691729355781768,4.664652164950441,0
8,30,exact,0.9776544378514233,0,0.47171015848166636,0.7759268031793471,0.6858091898729652,0.022345562148576786,0,0.06618098763497904,0.22566426034347895,0.6858091898729652,0.9114734502164442,0.7014842497725045,0.9323063599236311,3.5942119215090433,4.633790609696135,0
8,31,exact,0.921167702926423,0,0,0.7960482614735213,0.7059956827437918,0.07883229707357693,0,0,0.21517202018263126,0.7059956827437918,0.921167702926423,0.7664138467956927,1,4.135826995513862,4.766413846795692,0
8,32,exact,0.9111576389848143,0,0,0.7308679699494305,0.7364776018332094,0.08884236101518574,0,0,0.17468003715160488,0.7364776018332094,0.9111576389848143,0.8082877982055571,1,4.197868800437493,4.808287798205557,0
8,33,exact,0.8888642562506631,0,0,0.6573291918821657,0.7412019045147412,0.11113574374933682,0,0,0.14766235173592196,0.7412019045147412,0.8888642562506632,0.8338752506948817,1.0000000000000002,4.260484165878309,4.833875250694882,0
8,34,exact,0.8687516586368412,0,0,0.5743528750004235,0.7477535218646391,0.1312483413631588,0,0,0.12099813677220218,0.7477535218646391,0.8687516586368412,0.8607218350960498,1,4.338875650722048,4.86072183509605,0
8,35,exact,0.8354316801081779,0,0,0.4986759554980701,0.7327228606283948,0.1645683198918221,0,0,0.10270881947978318,0.7327228606283948,0.8354316801081779,0.877058984085349,1,4.4030918776823285,4.877058984085349,0
8,36,exact,0.8039566671802619,0,0,0.41427559253972707,0.7167097428881181,0.1960433328197381,0,0,0.08724692429214385,0.7167097428881181,0.8039566671802619,0.8914780760533434,1,4.484704077406651,4.891478076053343,0
8,37,exact,0.7601193706923696,0,0,0.3399161198671456,0.687263476276917,0.23988062930763046,0,0,0.07285589441545257,0.687263476276917,0.7601193706923696,0.9041520355558228,1,4.552812185857695,4.904152035555823,0
8,38,exact,0.7141944405077669,0,0,0.26055818698361005,0.6517988689344189,0.2858055594922331,0,0,0.062395571573348144,0.6517988689344189,0.714194440507767,0.9126350360148603,1.0000000000000002,4.635171919290827,4.912635036014861,0
8,39,exact,0.6599974233864423,0,0,0.20031666434452525,0.6100424755874503,0.3400025766135577,0,0,0.04995494779899198,0.6100424755874503,0.6599974233864423,0.924310389663836,1,4.696488717612408,4.9243103896638365,0
8,40,exact,0.6440404051276337,0,0,0.19117219505748645,0.5610851237242922,0.3559595948723663,0,0,0.08295528140334148,0.5610851237242922,0.6440404051276337,0.8711955325428663,1,4.7031673889783345,4.871195532542867,0
8,41,exact,0.5273106260460018,0,0,0,0.5273106260460018,0.47268937395399824,0,0,0,0.5273106260460018,0.5273106260460018,1,1,5,5,0
8,42,exact,0.4517489963797849,0,0,0,0.4517489963797849,0.5482510036202152,0,0,0,0.4517489963797849,0.4517489963797849,1,1,5,5,0
8,43,exact,0.3791304746476973,0,0,0,0.3791304746476973,0.6208695253523028,0,0,0,0.3791304746476973,0.3791304746476973,1,1,5,5,0
8,44,exact,0.3080873561028102,0,0,0,0.3080873561028102,0.6919126438971898,0,0,0,0.3080873561028102,0.3080873561028102,1,1,5,5,0
8,45,exact,0.24896006667568946,0,0,0,0.24896006667568946,0.7510399333243105,0,0,0,0.24896006667568946,0.24896006667568946,1,1,5,5,0
8,46,exact,0.1908155380561105,0,0,0,0.1908155380561105,0.8091844619438895,0,0,0,0.1908155380561105,0.1908155380561105,1,1,5,5,0
8,47,exact,0.1445528416067677,0,0,0,0.1445528416067677,0.8554471583932323,0,0,0,0.1445528416067677,0.1445528416067677,1,1,5,5,0
