hand_size,total,method,ability_probability,can_play_2_cards_probability,can_play_3_cards_probability,can_play_4_cards_probability,can_play_5_cards_probability,highest_available_tier_0_probability,highest_available_tier_2_probability,highest_available_tier_3_probability,highest_available_tier_4_probability,highest_available_tier_5_probability,probability_can_play_at_least_4_cards,five_card_option_given_ability,four_or_five_card_option_given_ability,mean_minimum_cards_given_ability,mean_maximum_cards_given_ability,both_two_and_five_available_probability
11,2,exact,0.19279711884753903,0.19279711884753903,0,0,0,0.807202881152461,0.19279711884753903,0,0,0,0,0,0,2,2,0
11,3,exact,0.3911996621035093,0.3788287192767949,0.026207406039338813,0,0,0.6088003378964907,0.3649922560641705,0.026207406039338813,0,0,0,0,0,2.031623091799709,2.066992404590586,0
11,4,exact,0.5479040287672412,0.5118465448696958,0.11000696300721954,0.001218949118108782,0,0.45209597123275874,0.4372626584355748,0.10942242121355765,0.001218949118108782,0,0.001218949118108782,0,0.0022247493248979413,2.0663731806035397,2.2041604251413442,0
11,5,exact,0.6797497659914334,0.6352715885743321,0.20552298625278048,0.013836463212624408,0,0.32025023400856656,0.469034211564082,0.19687909121472708,0.013836463212624408,0,0.013836463212624408,0,0.02035523056406434,2.068875833573186,2.3303451194462137,0
11,6,exact,0.7762834280016943,0.7230860231773731,0.3182915203617088,0.041364764394237356,0.0005845417936618894,0.2237165719983058,0.44881714511054016,0.2858473368380216,0.041034404259470546,0.0005845417936618894,0.04161894605313243,0.0007530004796915665,0.05361308067630371,2.072982450501941,2.4762046404746147,0.0004330904813723417
11,7,exact,0.85505590128068,0.8007172586996204,0.4360581475651827,0.08277537370654815,0.003757522529796192,0.14494409871932007,0.4066380325138881,0.36466068746096303,0.07999965877603261,0.003757522529796192,0.0837571813058288,0.004394475874815056,0.0979552110924906,2.067911476675308,2.626780742404925,0.0029517498244566983
11,8,exact,0.9099340541308211,0.8554890699691446,0.5464138378514051,0.14333431631238347,0.010444935902404133,0.09006594586917889,0.3465459628071531,0.4180592062269777,0.1348839491942862,0.010444935902404133,0.14532888509669034,0.011478783385441322,0.15971364566139915,2.0633276252030077,2.7903450904579166,0.009014512687491894
11,9,exact,0.9444102965084432,0.9010047786976987,0.6445074218368404,0.21489391183751297,0.024206979802076735,0.05558970349155683,0.28343589544529185,0.44243666543815313,0.19433075582292147,0.024206979802076735,0.2185377356249982,0.025631846551834286,0.23140126323585083,2.048325820586569,2.956913663300098,0.02194698270220233
11,10,exact,0.9696633509356043,0.9326662138562106,0.7354509947833214,0.2960947714233862,0.044772072253412225,0.03033664906439574,0.21862830447074763,0.4506186773352849,0.2556442968761595,0.044772072253412225,0.30041636912957176,0.04617280029219703,0.30981512175303666,2.0398200446317847,3.1305196662224284,0.04169451224892294
11,11,exact,0.9854119247781193,0.9761891449481581,0.8085039465917846,0.3841728494190757,0.0745084044715409,0.014588075221880624,0.16454761318341155,0.43192031381220275,0.3144355933109642,0.0745084044715409,0.3889439977825051,0.07561142969557387,0.3947019393641718,2.009530393560208,3.3033297868177693,0.07444753359368932
11,12,exact,0.9896257036438945,0.9623092648794825,0.869828005737402,0.47487836620120816,0.11301244759378998,0.010374296356105555,0.11219439571273991,0.39780599054818216,0.3666128697891824,0.11301244759378998,0.47962531738297237,0.11419716280374244,0.4846532538685556,2.0277835415548386,3.4854798814288923,0.11097353002421034
11,13,exact,0.9905454352741578,0.9436924491034451,0.9059567723203493,0.560354543237831,0.1617024416799233,0.00945456472584218,0.0745211055417353,0.3512553643203197,0.4030665237321796,0.1617024416799233,0.5647689654121029,0.16324586023170978,0.5701595760277156,2.048516735866068,3.6581730411688262,0.15361682078566194
11,14,exact,0.9932323485345942,0.9167241102395493,0.9359066372499132,0.6418531573555087,0.21740285621744407,0.006767651465405791,0.04848521374827097,0.298846204011931,0.42849807455694816,0.21740285621744407,0.6459009307743923,0.21888418811388718,0.6503019477037256,2.0790795755305105,3.82037055523387,0.19541022699551605
11,15,exact,0.9934096769910604,0.8834546775307986,0.9499437099982849,0.7133937515371443,0.28056299247501887,0.006590323008939592,0.03253587037988564,0.24369569406867764,0.43661512006747827,0.28056299247501887,0.7171781125424972,0.28242425957115336,0.7219359033372402,2.1136110218509776,3.9716084481491474,0.23969436288198528
11,16,exact,0.995659607626303,0.8360175556340703,0.9624728419332464,0.7740896047635459,0.3485473010410925,0.0043403923736970405,0.02022768824812836,0.197310734566896,0.4295738837701861,0.3485473010410925,0.7781211848112786,0.35006672799757826,0.7815132590005878,2.165085564106796,4.111264119915488,0.2718294354888704
11,17,exact,0.9946606288354433,0.7810896836679462,0.9672582079619838,0.8240044836278356,0.4182517424200794,0.005339371164556734,0.012807447335729746,0.15339168349263121,0.41020975558700296,0.4182517424200794,0.8284614980070824,0.42049693161151047,0.8329087067385504,2.220447468667025,4.240529440213291,0.30003435410428875
11,18,exact,0.9968246898050276,0.7035369602523366,0.9711542967717223,0.8644071194065708,0.48784319150320854,0.003175310194972394,0.00806692304196497,0.11891447693612288,0.3820000983237312,0.48784319150320854,0.8698432898269397,0.4893971793562091,0.8726141103076764,2.3021277036709122,4.353918670044339,0.3084659342365196
11,19,exact,0.995401231259484,0.6181199136712103,0.9706417800679604,0.8963952102265612,0.5551798368082337,0.0045987687405160535,0.0046065011770554795,0.0886701882625033,0.34694470501169145,0.5551798368082337,0.9021245418199251,0.5577447760495163,0.906292370844734,2.3898106610515764,4.459409363612099,0.3094870032530263
11,20,exact,0.9999994557951863,0.9227233966902233,0.9677996795669345,0.9211375331377638,0.6187972767543468,5.442048136973923e-7,0.005211049682607641,0.06648332301863899,0.30950780633959285,0.6187972767543468,0.9283050830939397,0.6187976135069868,0.9283055882823094,2.0776825080121895,4.541892149270808,0.5477238417455289
11,21,exact,0.9951531512106563,0,0.9866350141042054,0.9388226972909509,0.6775088646663092,0.0048468487893437145,0,0.0482223371956982,0.2694219493486489,0.6775088646663092,0.9469308140149582,0.680808641204707,0.9515427980738109,3.0087553856130236,4.632351439278518,0
11,22,exact,0.9965756704764388,0,0.9759289105503507,0.9584488678397954,0.7301333145313152,0.0034243295235612476,0,0.03318945963270436,0.2332528963124191,0.7301333145313152,0.9633862108437343,0.7326421225818769,0.9666964982028535,3.0209503519517638,4.69933862078473,0
11,23,exact,0.9952517390977679,0,0.95657036182404,0.9645159301062779,0.7781783971732696,0.0047482609022320744,0,0.02348805941696231,0.193585282507536,0.7781783971732696,0.9717636796808057,0.7818910197320699,0.9763998810609917,3.039908873052903,4.758290900793062,0
11,24,exact,0.9967657237102451,0,0.9271392789068086,0.9738735244610438,0.8186961630629027,0.003234276289754962,0,0.016267859863467328,0.16180170078387499,0.8186961630629027,0.9804978638467777,0.8213526444463631,0.9836793546602769,3.0714484359340917,4.80503199910664,0
11,25,exact,0.9952050615820889,0,0.8872149175087252,0.9748306943098316,0.8539537295227683,0.004794938417911089,0,0.01183289154040908,0.12941844051891152,0.8539537295227683,0.9833721700416798,0.8580681132843399,0.988110097107426,3.110856464224591,4.846178210391766,0
11,26,exact,0.9967235926688529,0,0.8313075055516722,0.978031367508536,0.8822112039002392,0.0032764073311471412,0,0.008182870519620722,0.10632951824899292,0.8822112039002392,0.9885407221492322,0.8851111886877361,0.9917902309328205,3.170220588511919,4.876901419620556,0
11,27,exact,0.9951516069351324,0,0.7578431480158271,0.9758398570415144,0.9054935130392192,0.004848393064867616,0,0.006157368346996903,0.0835007255489163,0.9054935130392192,0.9889942385881355,0.9099050905700267,0.9938126328650965,3.244443207574374,4.903717723435123,0
11,28,exact,0.996382257648715,0,0.6639857672733702,0.9749325998729187,0.9237544660827267,0.0036177423512849475,0,0.004453550222248167,0.0681742413437402,0.9237544660827267,0.9919287074264669,0.9271085057883538,0.9955302794805302,3.3428357856648074,4.922638785268884,0
11,29,exact,0.9948025346443164,0,0.5678780839981004,0.9691203626693189,0.9382656756526159,0.005197465355683495,0,0.0034706452072735977,0.053066213784427024,0.9382656756526159,0.9913318894370429,0.9431677573962808,0.9965112219898852,3.4429319023241187,4.939678979386166,0
11,30,exact,0.9993808206096172,0,0.7356953138722818,0.9622957117426858,0.9490870961270278,0.0006191793903828139,0,0.0052098656497445465,0.04508385883284486,0.9490870961270278,0.9941709549598726,0.9496751153860342,0.9947869065102064,3.271042032471811,4.944462021896241,0
11,31,exact,0.9943406586552712,0,0,0.974253174201886,0.9569019535384035,0.00565934134472881,0,0,0.03743870511686775,0.9569019535384035,0.9943406586552712,0.9623482105544199,1,4.020201813411262,4.96234821055442,0
11,32,exact,0.995051010099197,0,0,0.9562965340932419,0.9691515451151078,0.004948989900802952,0,0,0.025899464984089217,0.9691515451151078,0.995051010099197,0.9739717213276259,1,4.038947225431278,4.973971721327626,0
11,33,exact,0.9917346832457571,0,0,0.9256406228844332,0.9694322150062814,0.00826531675424295,0,0,0.02230246823947566,0.9694322150062814,0.9917346832457571,0.9775116584947054,1,4.066644901582962,4.977511658494705,0
11,34,exact,0.9909407259699234,0,0,0.8807602661902155,0.97433688982834,0.009059274030076584,0,0,0.016603836141583474,0.97433688982834,0.9909407259699234,0.9832443700148343,1,4.1111877399850165,4.983244370014835,0
11,35,exact,0.9858977151186086,0,0,0.822635687270594,0.9706812143884196,0.014102284881391439,0,0,0.015216500730189026,0.9706812143884196,0.9858977151186086,0.9845658423821803,1,4.165597328550835,4.984565842382181,0
11,36,exact,0.9815822306774,0,0,0.7454077162564787,0.9688216430977542,0.018417769322599985,0,0,0.012760587579645852,0.9688216430977542,0.9815822306774,0.9869999810705216,1,4.240605939105005,4.986999981070523,0
11,37,exact,0.9726981053708075,0,0,0.6520697837103926,0.9602108272758083,0.027301894629192563,0,0,0.012487278094999143,0.9602108272758083,0.9726981053708075,0.9871622263618589,1,4.329627784705293,4.98716222636186,0
11,38,exact,0.9628682754016549,0,0,0.542576172256057,0.9510027681926797,0.03713172459834518,0,0,0.011865507208975147,0.9510027681926797,0.9628682754016549,0.987676915407743,1,4.436500104825113,4.987676915407742,0
11,39,exact,0.9460673553344824,0,0,0.43657265381499255,0.934480168294193,0.05393264466551764,0,0,0.011587187040289349,0.934480168294193,0.9460673553344824,0.9877522599475037,1,4.538539564489421,4.987752259947504,0
11,40,exact,0.9412106309958728,0,0,0.4551531896453696,0.9136871667341919,0.0587893690041272,0,0,0.027523464261680834,0.9136871667341919,0.9412106309958728,0.9707573805955008,1,4.51641728784578,4.970757380595501,0
11,41,exact,0.9031937845511326,0,0,0,0.9031937845511326,0.0968062154488673,0,0,0,0.9031937845511326,0.9031937845511326,1,1,5,5,0
11,42,exact,0.8618150604226836,0,0,0,0.8618150604226836,0.13818493957731634,0,0,0,0.8618150604226836,0.8618150604226836,1,1,5,5,0
11,43,exact,0.803569368980036,0,0,0,0.803569368980036,0.19643063101996402,0,0,0,0.803569368980036,0.803569368980036,1,1,5,5,0
11,44,exact,0.7299739729114378,0,0,0,0.7299739729114378,0.2700260270885621,0,0,0,0.7299739729114378,0.7299739729114378,1,1,5,5,0
11,45,exact,0.6475981388436416,0,0,0,0.6475981388436416,0.35240186115635835,0,0,0,0.6475981388436416,0.6475981388436416,1,1,5,5,0
11,46,exact,0.5517316094222768,0,0,0,0.5517316094222768,0.44826839057772316,0,0,0,0.5517316094222768,0.5517316094222768,1,1,5,5,0
11,47,exact,0.45012853123721164,0,0,0,0.45012853123721164,0.5498714687627884,0,0,0,0.45012853123721164,0.45012853123721164,1,1,5.000000000000001,5.000000000000001,0
11,48,exact,0.34524513212154867,0,0,0,0.34524513212154867,0.6547548678784513,0,0,0,0.34524513212154867,0.34524513212154867,1,1,5,5,0
11,49,exact,0.2535451716990391,0,0,0,0.2535451716990391,0.7464548283009609,0,0,0,0.2535451716990391,0.2535451716990391,1,1,5,5,0
11,50,exact,0.20363266447641382,0,0,0,0.20363266447641382,0.7963673355235862,0,0,0,0.20363266447641382,0.20363266447641382,1,1,4.999999999999999,4.999999999999999,0
